,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation
7327,Christopher Smith,Female,28,National Park,Hot,High,Leisure,5,0,10,December,Train
7328,Christine Jacobs,Female,48,Forest,Warm,High,Leisure,2,1,6,January,Airplane
7329,Angela Miller,Female,20,Religious Pilgrimage,Cold,High,Business,2,1,7,January,Airplane
7330,Christopher Buchanan,Female,49,Photography Expedition,Warm,High,Leisure,1,1,2,September,Car
7331,Lindsay Paul,Female,51,Jungle,Cold,Low,Business,5,0,9,May,Airplane
7332,Luke Cain,Female,58,Volcano Exploration,Hot,Low,Business,2,0,8,May,Car
7333,Kathryn Andrews,Female,38,Island,Cold,Medium,Business,2,1,4,November,Car
7334,Amy Hall,Male,25,National Park,Cold,Low,Business,5,1,3,June,Train
7335,Amy Fuller,Male,47,Countryside,Cold,Medium,Business,4,0,14,February,Ferry
7336,Richard Simpson,Female,33,Religious Pilgrimage,Warm,Medium,Leisure,3,1,4,April,Train
7337,Dwayne Black,Male,34,Spa Retreat,Warm,Medium,Leisure,5,1,3,April,Ferry
7338,Lisa Ellison,Female,34,Food and Culinary Tour,Cold,Low,Leisure,3,0,13,December,Train
7339,Ms. Judith Casey,Male,30,Shopping Extravaganza,Warm,Medium,Leisure,2,1,4,March,Car
7340,Jodi Ortiz,Female,63,Winery,Warm,High,Business,3,1,3,December,Bus
7341,Luis Reed,Male,56,Science and Astronomy Tour,Cold,Low,Business,5,0,3,March,Airplane
7342,Jose Bautista,Female,27,Shopping Extravaganza,Warm,Medium,Business,5,1,12,February,Car
7343,Bryan Riley,Female,50,City,Hot,Medium,Business,5,1,4,April,Car
7344,Sarah Delgado,Female,28,Shopping Extravaganza,Cold,Low,Business,4,0,10,February,Car
7345,Andrew Bailey,Male,49,Spa Retreat,Warm,Medium,Business,4,1,8,September,Ferry
7346,Brad Montgomery,Female,36,Science and Astronomy Tour,Cold,Low,Business,1,0,9,August,Train
7347,Matthew Walker,Male,47,Island,Warm,Low,Leisure,1,0,6,July,Train
7348,Brenda Miller,Male,54,Spa Retreat,Cold,High,Leisure,2,0,13,October,Train
7349,James Clark,Male,21,Music and Festival Tour,Cold,Medium,Leisure,3,0,10,November,Train
7350,Rhonda Lewis,Male,31,Adventure Sports,Warm,High,Leisure,2,1,8,July,Ferry
7351,Amy Bryant,Female,21,Winery,Hot,Medium,Business,5,1,13,February,Airplane
7352,April Smith,Female,45,Yoga and Wellness Retreat,Cold,Low,Leisure,4,1,5,June,Bus
7353,Heather Lopez,Female,58,Lake,Warm,Medium,Business,5,1,8,February,Train
7354,Shawn Price,Male,53,Winery,Hot,High,Leisure,2,0,11,February,Ferry
7355,Cameron Nunez,Female,41,Island,Cold,Medium,Leisure,3,0,8,April,Car
7356,Kelsey Taylor,Male,47,Music and Festival Tour,Cold,Low,Business,1,1,7,October,Bus
7357,Sherri Skinner,Female,19,Village,Hot,Medium,Leisure,3,0,2,December,Car
7358,Kenneth Lynch,Male,28,Desert,Cold,High,Business,4,1,6,October,Airplane
7359,Luis Dunn,Male,22,Spa Retreat,Hot,Low,Leisure,3,0,11,July,Car
7360,Johnny Jones,Male,18,Desert,Hot,Medium,Business,2,1,9,May,Ferry
7361,Amy Thomas,Male,20,Shopping Extravaganza,Warm,High,Business,1,1,13,May,Airplane
7362,Sarah Delgado,Female,64,Lake,Hot,Low,Leisure,2,1,12,September,Bus
7363,Anthony Lyons,Female,53,Yoga and Wellness Retreat,Hot,High,Business,3,0,14,December,Airplane
7364,Jeffrey Lam,Female,30,Adventure Sports,Hot,Medium,Business,5,1,5,June,Ferry
7365,Claudia Robertson,Male,63,Mountain,Warm,Medium,Leisure,3,0,8,January,Train
7366,Taylor Crawford MD,Male,31,Science and Astronomy Tour,Warm,High,Business,1,0,12,July,Airplane
7367,Nathan Yu,Female,50,Village,Hot,Medium,Leisure,2,1,7,January,Airplane
7368,Mr. Edward Kramer,Female,35,Adventure Sports,Cold,Medium,Business,2,1,7,May,Bus
7369,Janet Singh,Female,49,Countryside,Warm,Medium,Leisure,5,0,13,February,Airplane
7370,Amanda Lucas,Male,51,Music and Festival Tour,Cold,High,Business,1,0,3,April,Bus
7371,Edward Johnson,Female,38,Photography Expedition,Hot,High,Leisure,4,0,4,August,Ferry
7372,James Hines,Male,22,Wildlife Safari,Cold,Low,Leisure,2,0,2,October,Train
7373,Ronald Terry,Female,22,Photography Expedition,Warm,Low,Business,4,0,7,January,Airplane
7374,Andrew Sandoval,Male,25,Fishing Village,Hot,High,Business,4,1,7,November,Train
7375,Preston Krueger,Male,31,Lake,Warm,Medium,Leisure,1,0,14,April,Bus
7376,Manuel Smith,Male,58,Historical Sites,Cold,High,Business,5,0,9,September,Train
7377,Stephen Morrow,Male,45,Island,Hot,Medium,Leisure,4,0,6,July,Ferry
7378,Steven Farmer,Female,63,Photography Expedition,Warm,Medium,Leisure,1,1,6,May,Train
7379,Cindy Fisher,Male,51,Arctic Expedition,Cold,Medium,Business,2,0,13,January,Train
7380,Sally Burch,Female,27,City,Hot,Low,Business,4,0,12,April,Bus
7381,Catherine Garcia,Female,49,Adventure Sports,Warm,High,Leisure,3,1,6,November,Car
7382,Megan Rowland,Male,42,Science and Astronomy Tour,Warm,Medium,Leisure,5,1,14,June,Bus
7383,Kathy Taylor,Female,28,Yoga and Wellness Retreat,Hot,Medium,Leisure,5,1,10,July,Bus
7384,Holly Morgan,Male,57,Spa Retreat,Warm,Low,Leisure,2,1,14,August,Bus
7385,Ann Miller,Male,22,Spa Retreat,Hot,Low,Leisure,5,1,1,May,Ferry
7386,Maria Michael,Male,38,Village,Hot,Medium,Leisure,1,1,3,October,Car
7387,Gordon Molina,Female,64,Island,Hot,Medium,Leisure,1,1,1,July,Car
7388,Thomas Long,Male,59,Spa Retreat,Warm,Medium,Business,5,1,4,December,Ferry
7389,Matthew Gaines,Female,51,Food and Culinary Tour,Warm,High,Business,1,1,6,November,Ferry
7390,John Moore,Male,23,Volcano Exploration,Cold,Low,Business,1,0,13,April,Bus
7391,Sara Gray,Male,24,Cultural Experience,Warm,Low,Business,3,1,3,December,Bus
7392,David Eaton,Male,26,Countryside,Hot,Low,Leisure,4,1,3,February,Bus
7393,Thomas Gutierrez,Male,58,Arctic Expedition,Hot,Low,Leisure,1,0,12,November,Bus
7394,Jessica Warren,Male,34,Volcano Exploration,Hot,High,Leisure,1,0,13,March,Bus
7395,Thomas Hardin,Female,27,Volcano Exploration,Warm,Low,Leisure,4,0,6,January,Car
7396,Aaron Brown,Female,60,Volcano Exploration,Warm,High,Leisure,2,0,11,April,Train
7397,Ashlee Shaw,Male,57,Island,Warm,Medium,Business,1,1,5,November,Bus
7398,Ashley Sims,Male,19,Food and Culinary Tour,Cold,High,Leisure,3,0,8,April,Bus
7399,Jacob Harris,Female,64,Lake,Cold,High,Business,3,0,1,August,Car
7400,Deanna Molina,Male,41,Winery,Warm,Low,Business,1,1,13,December,Car
7401,Victoria Giles,Female,63,Art and Architecture Tour,Cold,Medium,Business,4,0,10,December,Ferry
7402,Deborah Howard,Female,58,Shopping Extravaganza,Warm,Low,Leisure,4,1,3,March,Car
7403,John Manning,Male,35,Historical Sites,Cold,Medium,Business,3,0,13,September,Airplane
7404,Jessica Velasquez,Male,44,Lake,Warm,Medium,Business,1,0,8,April,Car
7405,Sarah Paul,Female,52,Cruise,Warm,High,Leisure,1,0,1,March,Airplane
7406,Ashley Acosta,Female,31,Music and Festival Tour,Cold,Medium,Business,5,0,3,October,Car
7407,Craig Hays,Female,64,Science and Astronomy Tour,Cold,Medium,Leisure,3,0,4,August,Airplane
7408,Sarah Gonzales,Male,47,Cruise,Hot,High,Business,3,1,11,July,Ferry
7409,Vicki Obrien,Female,41,Winery,Hot,Low,Leisure,2,1,10,October,Train
7410,Richard Collier,Female,21,Volcano Exploration,Warm,Medium,Business,1,1,10,October,Ferry
7411,Jessica Beltran,Male,48,Historical Sites,Warm,Low,Leisure,3,0,5,January,Train
7412,Jay Bryant,Female,54,Music and Festival Tour,Hot,Low,Leisure,5,0,10,March,Airplane
7413,Dustin Garcia,Female,50,Adventure Sports,Hot,High,Business,5,0,2,May,Bus
7414,Lance Hobbs,Female,58,Science and Astronomy Tour,Warm,High,Business,4,0,10,April,Train
7415,Jason Lewis,Female,64,Food and Culinary Tour,Hot,Medium,Business,1,0,7,May,Bus
7416,Jose Nichols,Female,35,Volcano Exploration,Hot,High,Leisure,3,1,3,November,Car
7417,Elizabeth Bishop,Male,33,Jungle,Warm,Medium,Business,3,1,6,October,Train
7418,David Holmes,Female,48,Historical Sites,Hot,High,Leisure,4,0,12,April,Train
7419,Bruce Perry,Male,20,City,Cold,Medium,Business,3,0,13,October,Ferry
7420,Gabriel Sherman,Female,25,Theme Park,Hot,Low,Leisure,3,1,1,June,Bus
7421,Karl Mcdonald,Male,58,Adventure Sports,Cold,Low,Leisure,2,0,10,December,Airplane
7422,Elizabeth Alvarez,Female,29,Countryside,Hot,High,Leisure,2,1,13,October,Train
7423,John Cardenas MD,Female,57,Island,Hot,Low,Leisure,3,0,3,March,Bus
7424,Donna Brown,Male,52,Countryside,Cold,High,Leisure,1,1,10,March,Ferry
7425,Mark Gilmore,Male,32,Music and Festival Tour,Cold,Low,Leisure,1,0,10,January,Bus
7426,Edward Murray MD,Female,37,Music and Festival Tour,Cold,High,Leisure,1,1,12,May,Ferry
7427,Margaret Grant,Female,45,Photography Expedition,Warm,Low,Leisure,5,0,14,March,Bus
7428,Samuel Brady,Male,41,Art and Architecture Tour,Cold,Low,Leisure,4,0,12,June,Car
7429,Wesley Lucero,Female,27,Ski Resort,Warm,Medium,Business,1,1,11,June,Car
7430,Rachel Henry,Female,35,Mountain,Hot,Medium,Leisure,4,0,7,July,Bus
7431,Lisa Jones,Male,57,Village,Warm,Medium,Leisure,5,1,11,March,Bus
7432,Richard Ortiz,Female,20,Photography Expedition,Warm,Medium,Business,3,0,3,May,Airplane
7433,Daniel Oliver,Female,64,Religious Pilgrimage,Warm,Medium,Leisure,2,0,4,September,Airplane
7434,Alexandra Terrell,Male,23,Village,Warm,High,Leisure,2,1,6,February,Bus
7435,Megan Jackson,Male,27,Arctic Expedition,Hot,Low,Business,5,1,5,February,Car
7436,Lindsay Brooks,Male,24,Mountain,Warm,Low,Leisure,1,0,5,July,Bus
7437,Patricia Eaton,Male,53,Music and Festival Tour,Cold,Low,Business,3,1,12,October,Airplane
7438,Robert Martin,Male,53,Village,Warm,High,Leisure,4,1,5,October,Ferry
7439,Dawn Gross,Female,28,Cruise,Hot,Low,Leisure,5,0,1,January,Bus
7440,Crystal Martin,Female,53,National Park,Hot,Low,Leisure,4,1,14,July,Airplane
7441,Elizabeth Watts,Male,21,Theme Park,Hot,Low,Business,1,1,11,February,Car
7442,Janice Taylor,Male,58,Arctic Expedition,Hot,High,Business,2,1,8,December,Car
7443,Brian Smith,Female,63,Cultural Experience,Hot,Medium,Business,5,1,11,May,Airplane
7444,Stephen Morrow,Male,35,Spa Retreat,Hot,High,Leisure,1,1,13,May,Train
7445,Carl Jones,Male,64,Art and Architecture Tour,Warm,Medium,Business,5,1,10,August,Train
7446,Jeff Powell,Female,54,National Park,Cold,Medium,Leisure,1,0,7,August,Car
7447,Christine Davis,Male,43,Lake,Cold,Medium,Business,1,0,14,June,Ferry
7448,Douglas Taylor,Female,34,National Park,Cold,Low,Leisure,5,0,5,January,Ferry
7449,Jose Bautista,Female,63,Theme Park,Warm,High,Leisure,3,0,10,August,Airplane
7450,Mary Hubbard,Female,46,Food and Culinary Tour,Hot,Medium,Business,2,1,14,July,Airplane
7451,Sharon Andrews,Female,45,Beach,Hot,High,Leisure,4,0,7,June,Bus
7452,Robert Harrison,Female,51,Winery,Hot,Medium,Business,3,1,4,October,Airplane
7453,Mark Thompson,Female,47,Cultural Experience,Cold,Low,Business,2,0,1,June,Bus
7454,Richard Hampton,Female,63,Food and Culinary Tour,Warm,High,Business,5,0,9,October,Car
7455,Laura Gordon,Male,64,Countryside,Warm,Low,Business,3,0,8,September,Airplane
7456,Susan Wilson,Female,58,Arctic Expedition,Hot,Medium,Leisure,2,1,7,December,Airplane
7457,William Bates,Male,44,Historical Sites,Cold,Low,Leisure,3,1,2,January,Airplane
7458,Heidi Guzman,Male,26,Theme Park,Warm,Medium,Business,3,0,6,March,Airplane
7459,Jennifer Reynolds,Male,51,Mountain,Hot,Low,Leisure,3,0,10,September,Airplane
7460,Catherine Fernandez,Female,60,Jungle,Hot,Medium,Business,3,1,1,September,Train
7461,Tammie Garcia,Female,24,Lake,Warm,Medium,Business,4,1,7,January,Ferry
7462,Danielle Anderson,Male,47,Food and Culinary Tour,Hot,High,Business,4,0,13,May,Car
7463,Heather Lopez,Male,30,Jungle,Hot,Medium,Business,2,1,9,February,Train
7464,Joseph Jones,Female,62,Arctic Expedition,Warm,Medium,Leisure,4,1,8,February,Bus
7465,Andrea Meyers,Male,29,Ski Resort,Warm,High,Leisure,1,0,9,November,Airplane
7466,Scott Solomon,Female,37,Theme Park,Cold,Low,Leisure,3,0,13,December,Ferry
7467,Tammie Butler,Male,23,Countryside,Warm,Medium,Leisure,2,0,3,November,Airplane
7468,Timothy Padilla,Male,44,Winery,Warm,High,Leisure,1,1,7,May,Car
7469,Mr. John George,Male,45,Cruise,Cold,Medium,Leisure,4,1,12,July,Car
7470,Lindsey Byrd,Female,31,Beach,Hot,High,Leisure,5,0,9,October,Train
7471,Renee Richards,Male,53,Island,Hot,Medium,Leisure,1,0,10,June,Bus
7472,Laura Gamble,Male,45,Science and Astronomy Tour,Hot,Low,Leisure,3,1,12,April,Train
7473,Vanessa Wood,Male,42,Art and Architecture Tour,Cold,Medium,Leisure,5,1,7,February,Train
7474,Ellen Becker,Female,18,City,Cold,High,Business,1,0,1,May,Ferry
7475,Angela Webb,Female,57,Art and Architecture Tour,Cold,Medium,Leisure,4,0,9,March,Train
7476,Kenneth Carlson,Female,50,National Park,Warm,Medium,Business,5,0,3,November,Bus
7477,Anthony Jordan,Female,39,Jungle,Warm,Low,Leisure,1,1,8,July,Bus
7478,Scott Fernandez,Female,46,Wildlife Safari,Hot,Medium,Business,2,0,12,March,Airplane
7479,Evan Clark,Male,39,Winery,Hot,High,Leisure,3,0,8,August,Train
7480,Jared Haas,Male,42,Ski Resort,Warm,Low,Business,4,0,9,July,Airplane
7481,Kathleen Smith,Female,63,Music and Festival Tour,Cold,High,Business,2,0,9,October,Ferry
7482,Charles Adams,Male,61,Lake,Cold,Low,Business,2,1,12,August,Car
7483,Zachary Jennings,Female,24,Wildlife Safari,Cold,High,Business,2,0,5,November,Airplane
7484,Kristina Caldwell,Female,35,Food and Culinary Tour,Cold,High,Business,4,1,6,September,Bus
7485,Alexandria Armstrong,Female,22,Cruise,Hot,High,Business,2,1,2,April,Ferry
7486,George Mcdonald,Female,37,Wildlife Safari,Hot,Low,Business,5,1,12,May,Airplane
7487,Edward Warren,Male,55,Forest,Cold,Low,Business,4,0,7,December,Ferry
7488,Judith Williams,Female,37,Island,Hot,Low,Business,1,0,13,April,Train
7489,Kenneth Foster,Male,21,Spa Retreat,Warm,High,Leisure,3,1,7,January,Ferry
7490,Bryan Griffith,Female,28,Beach,Cold,High,Leisure,3,0,2,August,Train
7491,Lisa Stone,Male,23,Island,Hot,High,Leisure,5,1,3,August,Bus
7492,Kimberly Orr,Female,62,Ski Resort,Warm,High,Business,5,0,13,September,Airplane
7493,Cindy Lee,Female,53,Art and Architecture Tour,Cold,Low,Leisure,3,1,4,October,Train
7494,Robert Baker,Female,57,Fishing Village,Cold,Low,Business,4,0,4,September,Car
7495,Jimmy Lin,Female,40,Beach,Cold,High,Leisure,4,1,10,February,Car
7496,Jaime Keller,Male,25,National Park,Warm,Medium,Business,3,0,12,April,Ferry
7497,Carol White,Female,31,Ski Resort,Hot,High,Business,2,0,2,November,Car
7498,Keith Davidson,Male,18,Photography Expedition,Cold,Medium,Business,4,0,8,June,Bus
7499,Brent Mayo,Male,33,Theme Park,Hot,Medium,Business,5,0,6,April,Ferry
7500,Debra Raymond,Female,40,Island,Warm,Low,Leisure,3,1,13,January,Car
7501,Nicholas Ruiz,Female,48,Lake,Cold,High,Leisure,1,1,3,March,Train
7502,Wendy Pham,Male,60,Lake,Warm,Low,Business,1,0,13,December,Ferry
7503,Amy Ayers,Male,62,City,Warm,Medium,Leisure,5,1,12,August,Ferry
7504,Amanda Ellison,Female,36,Jungle,Warm,High,Business,4,0,11,June,Airplane
7505,Crystal Morales,Male,49,Science and Astronomy Tour,Cold,Low,Business,4,1,12,November,Airplane
7506,Abigail Jenkins,Female,18,Fishing Village,Warm,High,Business,5,1,8,August,Airplane
7507,Edward Robbins,Male,51,Yoga and Wellness Retreat,Hot,Low,Leisure,3,1,2,February,Train
7508,Ryan Ramos,Female,26,Winery,Warm,High,Business,4,0,8,June,Car
7509,David Reed,Female,42,Ski Resort,Warm,Low,Business,1,1,3,July,Car
7510,April Russell,Female,55,Theme Park,Warm,Low,Business,5,0,4,August,Airplane
7511,Julie Barber,Female,43,Winery,Cold,High,Business,4,0,5,December,Train
7512,Kevin Romero,Female,23,Theme Park,Cold,Low,Business,3,0,8,August,Ferry
7513,Kenneth Curtis,Female,50,Countryside,Warm,High,Leisure,5,1,10,April,Train
7514,Ricky Woods,Female,42,Fishing Village,Warm,Low,Business,3,0,5,July,Airplane
7515,Alyssa Lynch,Male,46,Jungle,Warm,High,Business,1,1,3,January,Train
7516,Thomas Taylor,Male,63,Religious Pilgrimage,Warm,Medium,Leisure,4,1,2,May,Ferry
7517,Jacob Lopez,Male,50,Art and Architecture Tour,Hot,Medium,Leisure,1,0,9,November,Ferry
7518,Robert Valencia,Female,43,Food and Culinary Tour,Cold,Medium,Business,1,1,1,November,Airplane
7519,Nicole Mathews,Female,61,Adventure Sports,Warm,High,Leisure,2,0,14,August,Ferry
7520,Michael Washington,Male,34,Photography Expedition,Hot,Low,Leisure,5,0,5,September,Car
7521,Megan Oneill,Female,56,Historical Sites,Cold,High,Leisure,3,0,5,February,Ferry
7522,Trevor Smith,Male,48,Spa Retreat,Warm,Medium,Leisure,3,1,7,June,Bus
7523,John Thomas,Female,44,Photography Expedition,Warm,Medium,Leisure,1,0,13,August,Airplane
7524,Chelsea Carter,Male,22,Cultural Experience,Hot,Low,Leisure,2,1,10,March,Ferry
7525,Willie Buck,Male,52,Countryside,Hot,High,Leisure,3,0,14,September,Ferry
7526,Brian Hernandez,Female,30,City,Cold,Low,Leisure,3,0,9,May,Ferry
7527,Larry Salazar,Male,44,Religious Pilgrimage,Warm,Medium,Business,2,0,8,June,Train
7528,Melissa Barry,Female,58,Mountain,Warm,High,Business,5,0,13,April,Train
7529,Jennifer Jackson,Male,56,Cruise,Warm,Low,Business,2,1,2,September,Train
7530,Daniel Thomas,Female,40,Adventure Sports,Cold,High,Leisure,3,0,4,August,Ferry
7531,Rebecca Arroyo,Male,27,Village,Warm,Medium,Business,5,1,9,June,Train
7532,Richard Adams,Male,22,Lake,Hot,Low,Leisure,4,1,13,February,Bus
7533,Anna Murray,Male,32,Village,Warm,High,Leisure,5,0,8,February,Train
7534,Amanda Garcia,Female,49,Food and Culinary Tour,Hot,Low,Leisure,3,1,7,September,Airplane
7535,Ian Thompson,Male,56,Food and Culinary Tour,Warm,High,Business,1,0,9,February,Airplane
7536,Jacqueline Austin,Male,39,Spa Retreat,Cold,High,Leisure,5,1,13,December,Train
7537,Christopher Huber,Female,53,Mountain,Hot,Low,Leisure,1,0,11,May,Airplane
7538,Terri Reyes,Male,28,Wildlife Safari,Warm,Medium,Leisure,2,0,4,April,Train
7539,Samantha Ray,Male,40,Yoga and Wellness Retreat,Hot,Low,Business,3,1,7,April,Train
7540,Samantha Robinson,Female,60,Jungle,Hot,Medium,Leisure,1,0,5,March,Car
7541,Rachel Henry,Female,34,Music and Festival Tour,Cold,Low,Business,4,0,6,March,Airplane
7542,Debra Aguilar,Male,18,Wildlife Safari,Warm,Medium,Leisure,5,0,1,August,Ferry
7543,Edward Meza,Male,32,Jungle,Warm,High,Business,3,0,14,July,Bus
7544,Lisa Zamora,Male,55,Forest,Hot,Low,Leisure,4,1,8,November,Train
7545,Natalie Maynard,Male,33,Desert,Hot,High,Business,1,1,9,June,Car
7546,Shane Gilmore,Male,25,Village,Cold,Medium,Leisure,5,1,13,December,Train
7547,Christopher Ortiz,Male,47,Volcano Exploration,Warm,High,Business,1,0,6,July,Car
7548,Hailey Tate,Male,23,Arctic Expedition,Warm,High,Leisure,3,1,4,March,Ferry
7549,George Bennett,Female,49,Art and Architecture Tour,Hot,High,Leisure,4,0,9,June,Bus
7550,Roy Morrow,Female,51,National Park,Warm,Low,Business,5,1,9,October,Airplane
7551,Sara Miller,Male,63,Religious Pilgrimage,Warm,High,Leisure,5,0,9,June,Bus
7552,Anne Lewis,Female,37,Desert,Warm,Medium,Leisure,2,0,11,February,Ferry
7553,Megan Fisher,Female,29,Music and Festival Tour,Hot,High,Business,1,1,8,July,Ferry
7554,Alex Chung,Male,62,Volcano Exploration,Warm,Medium,Business,1,1,10,April,Bus
7555,Corey Medina,Male,40,Village,Warm,Medium,Leisure,1,1,11,October,Ferry
7556,Joshua Hogan,Male,44,Jungle,Hot,Medium,Leisure,1,0,5,November,Car
7557,Kelly Morales,Male,59,Village,Hot,Medium,Business,5,1,6,March,Bus
7558,Joseph Edwards,Male,61,Photography Expedition,Warm,High,Leisure,2,1,14,January,Train
7559,Brent Mitchell,Male,48,Historical Sites,Hot,Medium,Business,1,0,7,June,Car
7560,Laura Browning,Male,60,City,Warm,Low,Leisure,1,0,8,January,Airplane
7561,Ryan Wallace,Female,60,Winery,Cold,Low,Business,2,0,7,April,Train
7562,Daniel Stokes,Male,45,Countryside,Cold,High,Business,1,0,2,September,Car
7563,Cody Turner,Male,23,Forest,Cold,Low,Leisure,5,0,8,January,Bus
7564,Valerie Jackson,Female,39,Yoga and Wellness Retreat,Cold,Low,Business,3,0,12,June,Airplane
7565,Christopher Jones,Female,38,National Park,Cold,Low,Leisure,3,1,9,April,Ferry
7566,Elizabeth Martin,Female,28,Jungle,Cold,High,Business,3,1,3,December,Car
7567,Gregory Turner,Male,21,Jungle,Warm,Low,Leisure,4,0,7,January,Train
7568,Joyce Duncan,Male,45,Jungle,Warm,Medium,Business,3,0,10,October,Train
7569,Jeanette Johnson,Female,25,Photography Expedition,Hot,Medium,Leisure,2,1,6,April,Bus
7570,Jonathon Martin,Female,22,Jungle,Hot,High,Business,3,1,2,May,Ferry
7571,Sandra Pierce,Female,57,Cruise,Warm,High,Leisure,1,0,3,April,Bus
7572,Brandon Noble,Male,61,Spa Retreat,Hot,High,Leisure,2,1,14,December,Airplane
7573,Jennifer Mays,Male,49,Spa Retreat,Cold,Medium,Business,4,0,14,June,Car
7574,Ariel Price,Male,51,Beach,Warm,Medium,Business,2,1,4,June,Car
7575,Jennifer Myers,Male,53,Cultural Experience,Warm,Low,Business,2,1,9,June,Bus
7576,Jared Haas,Female,53,Mountain,Warm,High,Business,5,1,5,September,Bus
7577,Adam Underwood,Female,26,Jungle,Hot,High,Leisure,4,0,8,November,Bus
7578,Mark Duncan,Male,61,Volcano Exploration,Hot,High,Business,4,1,13,June,Car
7579,Brad Stewart,Female,37,Yoga and Wellness Retreat,Warm,Medium,Business,5,1,5,January,Train
7580,Savannah Clay,Male,37,Theme Park,Warm,High,Leisure,4,1,12,April,Car
7581,Nathan Adams,Male,18,Beach,Warm,Medium,Leisure,5,1,13,June,Bus
7582,Wendy Graves,Female,29,Theme Park,Cold,Low,Business,2,0,6,July,Airplane
7583,Alexa Cole,Male,31,Science and Astronomy Tour,Warm,High,Business,1,0,14,December,Train
7584,Charles Bridges,Female,55,Mountain,Cold,Medium,Leisure,2,1,3,June,Ferry
7585,Steven Pham,Female,36,Adventure Sports,Cold,Low,Leisure,1,1,13,January,Airplane
7586,Sonia Bailey,Male,57,Beach,Hot,High,Business,2,0,9,November,Car
