,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
7272,Brian Bryan,Female,62,Spa Retreat,Warm,Low,Business,3,1,14,June,Ferry,Gaming,EN
7273,Melanie Rojas,Male,60,Lake,Cold,Low,Leisure,3,0,14,July,Airplane,Climbing,FR
7274,Julie Johnson,Male,52,Countryside,Hot,Low,Leisure,1,1,7,July,Train,Gaming,EN
7275,Kimberly Pacheco,Female,51,Spa Retreat,Hot,Medium,Leisure,3,0,8,August,Airplane,Photography,EN
7276,Heather Hernandez,Male,23,Ski Resort,Hot,Medium,Business,5,0,7,July,Bus,Gaming,ZH
7277,Brianna Walker,Female,21,Photography Expedition,Hot,Low,Leisure,2,0,6,July,Airplane,Gaming,EN
7278,Crystal Roberts,Male,48,Photography Expedition,Warm,Low,Business,4,1,2,June,Car,Photography,EN
7279,Jason Thomas,Male,22,Mountain,Cold,Medium,Business,4,0,2,July,Car,Photography,FR
7280,Dr. Brittany Cortez,Female,36,Ski Resort,Cold,High,Business,1,0,13,August,Ferry,Drawing,ZH
7281,Chad Walker,Male,61,Countryside,Cold,Medium,Business,5,0,6,August,Car,Gaming,EN
7282,Spencer Moore,Male,44,Mountain,Warm,High,Business,4,1,9,June,Ferry,Gaming,FR
7283,Daniel Nelson,Female,29,Lake,Cold,Medium,Business,3,1,11,June,Bus,Drawing,ZH
7284,Benjamin Cooper,Male,24,City,Cold,Medium,Business,5,1,3,July,Car,Photography,EN
7285,Matthew Lopez,Female,35,Ski Resort,Warm,Medium,Business,1,0,4,June,Ferry,Gaming,EN
7286,Thomas Knapp,Female,48,Ski Resort,Hot,Low,Leisure,2,1,5,July,Ferry,Photography,EN
7287,Tiffany Anderson,Female,19,Spa Retreat,Warm,Low,Leisure,3,1,12,August,Car,Gaming,FR
7288,David Hill,Female,52,Photography Expedition,Warm,Low,Leisure,3,1,10,July,Ferry,Photography,ZH
7289,Johnny Larson,Male,30,Island,Cold,High,Leisure,3,1,7,July,Bus,Climbing,EN
7290,Amanda Garcia,Male,36,Island,Hot,Medium,Business,2,0,10,July,Car,Gaming,FR
7291,Melissa Cox,Male,22,Island,Hot,Medium,Leisure,3,1,13,August,Car,Gaming,FR
7292,Richard Cook,Female,44,Ski Resort,Warm,Low,Leisure,3,0,2,July,Ferry,Drawing,EN
7293,David Garza,Female,21,Spa Retreat,Warm,Low,Leisure,3,0,1,July,Train,Drawing,FR
7294,Bryan Davila,Female,57,Spa Retreat,Cold,High,Leisure,2,0,6,July,Airplane,Climbing,EN
7295,David Jackson,Female,37,Photography Expedition,Warm,High,Leisure,1,0,13,August,Airplane,Drawing,FR
7296,Max Barnes,Male,38,Lake,Cold,Low,Leisure,3,1,11,June,Airplane,Photography,EN
7297,Kyle Bell,Male,40,Lake,Hot,Medium,Leisure,4,1,6,July,Car,Gaming,EN
7298,Willie Sellers,Male,26,Mountain,Cold,High,Business,5,1,14,June,Bus,Climbing,ZH
7299,James Collins,Male,43,Lake,Cold,Medium,Leisure,1,1,6,August,Bus,Drawing,EN
7300,James Bell,Female,22,City,Hot,Medium,Leisure,2,1,7,June,Ferry,Drawing,EN
7301,Kenneth Nguyen,Male,31,Ski Resort,Warm,High,Leisure,1,1,14,July,Train,Gaming,FR
7302,Rachel Reyes,Female,22,City,Cold,High,Leisure,1,0,3,August,Train,Drawing,ZH
7303,Walter Munoz,Female,48,Ski Resort,Cold,Medium,Leisure,4,1,1,June,Train,Climbing,EN
7304,Isabel Williams,Male,57,City,Cold,Low,Business,2,1,1,July,Bus,Climbing,FR
7305,Kenneth Tran,Male,26,Winery,Cold,High,Business,5,0,4,August,Train,Photography,EN
7306,Charles Schneider,Female,26,Winery,Hot,High,Business,4,0,14,June,Ferry,Gaming,FR
7307,Eduardo Woods,Female,30,City,Hot,Low,Leisure,2,1,1,August,Car,Climbing,FR
7308,Marissa Hays,Female,52,Mountain,Hot,Medium,Business,3,1,14,August,Ferry,Drawing,FR
7309,Margaret Hawkins,Female,60,Winery,Hot,Low,Business,4,1,2,July,Airplane,Photography,EN
7310,Julie Oneal,Female,43,Ski Resort,Warm,High,Leisure,2,0,5,July,Train,Photography,ZH
7311,Timothy Ward,Male,50,Mountain,Warm,Low,Leisure,2,0,2,June,Ferry,Drawing,ZH
7312,Jorge Jones,Female,41,Island,Warm,High,Business,2,0,4,June,Train,Drawing,EN
7313,Sara Harrington,Female,54,Countryside,Hot,Medium,Business,5,0,3,August,Bus,Photography,EN
7314,Phillip Adkins,Female,19,Village,Warm,High,Leisure,3,0,8,June,Train,Climbing,ZH
7315,Reginald Daniels,Male,55,Ski Resort,Warm,High,Leisure,1,0,5,August,Car,Climbing,EN
7316,Anne Porter,Male,19,Spa Retreat,Hot,Low,Leisure,1,0,6,July,Car,Gaming,EN
7317,Mark Frazier,Male,40,Mountain,Hot,High,Leisure,2,1,14,August,Bus,Climbing,EN
7318,Matthew Perez,Female,27,Spa Retreat,Hot,Medium,Business,2,0,9,June,Airplane,Drawing,ZH
7319,Mary Sanchez,Female,35,Ski Resort,Cold,Medium,Leisure,1,1,12,June,Bus,Gaming,ZH
7320,Caitlyn Thomas,Female,63,Ski Resort,Hot,Medium,Business,4,0,2,August,Airplane,Drawing,FR
7321,Dana Robinson,Male,33,Ski Resort,Cold,High,Leisure,3,1,1,July,Bus,Gaming,EN
7322,Jacob Roberson,Female,22,Winery,Hot,High,Leisure,4,1,4,July,Bus,Gaming,EN
7323,Erin Williams,Male,33,Ski Resort,Cold,Medium,Leisure,2,1,13,June,Car,Drawing,FR
7324,Taylor Hoover,Male,40,Lake,Cold,Medium,Leisure,2,1,5,July,Train,Photography,EN
7325,Jaime Soto,Female,33,Lake,Hot,Medium,Leisure,3,1,10,August,Bus,Photography,ZH
7326,Kenneth Boyer,Male,51,Island,Hot,Low,Business,3,0,2,August,Train,Gaming,FR
7327,Amber Shah,Male,55,Countryside,Cold,High,Leisure,5,1,3,August,Airplane,Climbing,ZH
7328,Michael Oneal,Female,22,Countryside,Warm,Medium,Business,1,0,12,June,Airplane,Drawing,ZH
7329,Thomas Jones,Male,37,Spa Retreat,Cold,High,Business,4,0,9,July,Airplane,Climbing,FR
7330,Danny Daniel,Male,56,Lake,Cold,High,Business,4,1,11,June,Bus,Photography,FR
7331,Karen Trujillo,Female,48,Spa Retreat,Hot,Low,Leisure,1,1,14,August,Train,Drawing,ZH
7332,Theresa Rivera,Male,49,Mountain,Warm,Medium,Business,4,0,11,August,Airplane,Photography,EN
7333,Christina Ellison,Female,46,Village,Warm,High,Leisure,4,0,14,June,Bus,Climbing,ZH
7334,Jonathan Young,Female,58,Island,Cold,Low,Business,1,1,5,July,Car,Gaming,EN
7335,Matthew Rogers,Female,53,Lake,Cold,Medium,Business,1,1,13,July,Ferry,Gaming,ZH
7336,Maria Thompson,Male,61,Mountain,Warm,High,Business,2,1,12,July,Airplane,Gaming,FR
7337,Darrell Bauer,Female,40,Village,Cold,High,Business,5,1,10,June,Car,Gaming,FR
7338,Alexander Morton,Male,46,Spa Retreat,Warm,Low,Leisure,2,1,7,August,Ferry,Photography,FR
7339,Dana Brown,Male,48,Winery,Warm,Medium,Business,4,0,1,July,Car,Climbing,ZH
7340,Susan Jimenez,Female,56,Ski Resort,Hot,Medium,Business,4,0,10,June,Bus,Drawing,EN
7341,Nicholas Jackson,Female,31,Island,Hot,Medium,Business,1,0,13,August,Bus,Photography,ZH
7342,Michael Hall,Female,31,Ski Resort,Warm,Low,Leisure,5,0,13,June,Airplane,Photography,ZH
7343,Tammy Wolfe,Female,34,Village,Hot,Medium,Business,5,0,12,July,Ferry,Photography,EN
7344,Cynthia Sanchez,Male,48,Lake,Hot,High,Business,3,1,5,July,Ferry,Gaming,EN
7345,Diane Salazar,Male,26,City,Cold,High,Leisure,1,1,14,July,Train,Photography,ZH
7346,Amber Ballard,Male,48,Village,Cold,High,Business,3,0,14,July,Bus,Climbing,FR
7347,Mathew Chen,Female,26,Spa Retreat,Hot,Medium,Business,4,1,7,July,Car,Climbing,EN
7348,Linda Johnson,Female,57,City,Warm,Low,Leisure,1,1,14,June,Ferry,Climbing,FR
7349,Jennifer Wilson,Male,48,Mountain,Cold,High,Business,2,0,4,August,Car,Drawing,FR
7350,Angela Livingston,Male,29,Photography Expedition,Warm,High,Leisure,1,1,11,August,Bus,Drawing,EN
7351,Savannah Gray,Female,43,Photography Expedition,Hot,Low,Leisure,5,0,8,June,Car,Photography,ZH
7352,Cheryl Shah,Female,41,City,Warm,Medium,Leisure,1,0,3,July,Airplane,Drawing,EN
7353,Dennis Faulkner,Female,52,Winery,Warm,High,Leisure,5,1,14,June,Train,Drawing,EN
7354,Anthony Holmes,Female,31,Village,Warm,Medium,Leisure,3,0,1,August,Bus,Climbing,ZH
7355,Jerry Edwards,Female,62,Island,Hot,Medium,Leisure,3,1,8,July,Train,Gaming,EN
7356,Joshua Gilmore,Male,33,Island,Cold,Medium,Leisure,4,1,6,June,Car,Drawing,ZH
7357,Sean Martin,Female,57,Winery,Warm,Low,Leisure,1,0,6,August,Bus,Gaming,FR
7358,Jill Chang,Female,33,Ski Resort,Hot,Medium,Leisure,1,1,13,August,Airplane,Photography,ZH
7359,Karen Molina,Female,24,Countryside,Cold,Medium,Business,1,0,8,August,Car,Photography,ZH
7360,Jesse Murphy,Female,31,Spa Retreat,Warm,High,Leisure,1,1,3,June,Car,Photography,ZH
7361,Kimberly Gibson,Female,22,Countryside,Warm,High,Leisure,4,0,14,July,Car,Photography,FR
7362,Christina Baxter,Male,20,City,Warm,High,Business,4,1,3,August,Bus,Gaming,EN
7363,Hannah Alvarez,Female,22,Ski Resort,Warm,Low,Business,3,1,13,August,Train,Gaming,ZH
7364,Sarah Holloway,Female,60,Spa Retreat,Hot,High,Business,4,0,13,July,Train,Gaming,FR
7365,Jennifer Hodges,Male,61,Spa Retreat,Cold,High,Business,1,1,1,July,Car,Drawing,FR
7366,Brandon Becker,Male,59,Mountain,Hot,High,Leisure,5,0,13,August,Train,Photography,FR
7367,Jenny Huffman,Female,60,Photography Expedition,Warm,Low,Business,1,0,5,June,Bus,Photography,FR
7368,Elizabeth Garcia,Female,63,Lake,Hot,Medium,Leisure,5,0,8,June,Car,Drawing,EN
7369,Cassandra Reyes,Male,52,Photography Expedition,Hot,Medium,Business,3,0,4,June,Airplane,Gaming,FR
7370,James West,Female,19,Lake,Cold,High,Business,1,0,7,August,Train,Photography,EN
7371,Jasmine Morgan,Male,37,Mountain,Warm,Low,Leisure,1,1,14,June,Ferry,Climbing,ZH
7372,Jessica Zuniga,Female,33,Ski Resort,Warm,Low,Leisure,1,1,4,June,Bus,Drawing,EN
7373,John Parker,Male,43,Mountain,Cold,Medium,Leisure,2,0,5,August,Airplane,Drawing,ZH
7374,Rebecca Murphy,Female,32,Lake,Cold,Medium,Leisure,2,0,2,August,Airplane,Photography,FR
7375,Alexandra Le,Female,45,Ski Resort,Warm,Medium,Business,3,1,1,July,Ferry,Drawing,FR
7376,Mr. Kenneth Smith,Male,30,Winery,Cold,Medium,Business,4,1,10,July,Train,Drawing,ZH
7377,Jeffrey Prince,Male,51,Mountain,Warm,Medium,Business,2,1,2,June,Airplane,Photography,ZH
7378,Mary Glover,Male,37,Ski Resort,Warm,Medium,Leisure,4,1,3,August,Airplane,Gaming,ZH
7379,Jennifer Herrera,Female,60,Winery,Cold,High,Leisure,4,0,13,August,Ferry,Drawing,EN
7380,Corey Brown,Female,18,City,Hot,Medium,Business,4,1,13,June,Car,Drawing,ZH
7381,Kelli Scott,Female,40,Photography Expedition,Hot,Medium,Business,1,1,6,June,Airplane,Gaming,ZH
7382,Kelly Thompson,Male,52,City,Warm,Medium,Business,4,0,2,August,Airplane,Drawing,EN
7383,Luis Nelson,Female,37,Mountain,Warm,Low,Leisure,4,1,2,August,Ferry,Drawing,ZH
7384,Jessica Nunez,Female,60,Countryside,Warm,Low,Leisure,4,0,4,June,Train,Photography,EN
7385,Patricia Frank,Male,41,City,Warm,Low,Business,5,0,13,July,Train,Gaming,ZH
7386,Trevor Kidd,Male,49,City,Hot,Low,Business,5,1,7,July,Ferry,Gaming,FR
7387,Betty Kelly,Male,41,Ski Resort,Hot,High,Business,4,1,1,June,Train,Drawing,FR
7388,Kari Ortiz,Female,61,Island,Hot,Low,Leisure,4,0,9,August,Train,Gaming,FR
7389,Catherine Gomez,Female,50,Village,Warm,High,Business,4,1,8,July,Ferry,Drawing,FR
7390,Katherine Roberts,Female,21,Winery,Hot,Medium,Business,4,1,11,June,Airplane,Drawing,FR
7391,Bryan Stanley,Male,51,Ski Resort,Warm,Medium,Business,3,0,9,July,Airplane,Climbing,ZH
7392,Mr. John Elliott,Female,48,Photography Expedition,Hot,Medium,Business,3,0,1,June,Bus,Gaming,ZH
7393,Deanna Bennett,Male,63,Spa Retreat,Cold,High,Business,3,1,5,August,Bus,Climbing,ZH
7394,Bryan Crosby,Male,61,Ski Resort,Warm,Low,Business,2,1,14,July,Ferry,Photography,FR
7395,Brent Davis,Female,18,Photography Expedition,Warm,Medium,Business,2,0,14,June,Train,Photography,ZH
7396,Diane Johnson,Female,52,Lake,Hot,Medium,Business,3,0,6,July,Airplane,Drawing,ZH
7397,Dean Taylor,Male,57,Photography Expedition,Warm,High,Leisure,3,0,14,July,Bus,Drawing,FR
7398,Brandy Crawford,Male,31,Mountain,Warm,Low,Leisure,5,1,4,July,Ferry,Climbing,ZH
7399,Melissa Nguyen,Male,32,Village,Hot,High,Business,4,1,14,July,Train,Drawing,FR
7400,Samuel Cochran,Male,48,Lake,Warm,Medium,Business,3,1,6,July,Bus,Drawing,EN
7401,Mary Price,Female,48,Winery,Hot,Medium,Business,2,0,3,June,Airplane,Climbing,FR
7402,James Campbell,Female,59,City,Hot,Low,Business,2,0,6,June,Train,Drawing,ZH
7403,Tyrone Gross,Female,61,Village,Warm,High,Business,2,1,2,August,Ferry,Gaming,FR
7404,Lauren Fitzgerald,Male,41,Countryside,Warm,Medium,Business,5,1,12,August,Airplane,Climbing,ZH
7405,Jade Bass,Female,23,Countryside,Warm,High,Leisure,3,1,8,August,Car,Gaming,FR
7406,Kara Murphy,Female,34,Winery,Cold,Medium,Business,3,1,2,July,Train,Drawing,FR
7407,Sheila Valencia,Female,52,Lake,Cold,High,Leisure,4,1,5,June,Train,Photography,ZH
7408,Ariana Martinez,Male,23,Village,Hot,Low,Business,3,1,11,August,Car,Climbing,EN
7409,Veronica Graham,Male,53,Lake,Cold,Medium,Leisure,3,0,1,August,Car,Gaming,ZH
7410,Sean Taylor,Male,31,Village,Warm,Medium,Leisure,1,0,8,June,Airplane,Photography,ZH
7411,Kelli Scott,Female,27,Island,Cold,Medium,Business,2,1,4,June,Car,Climbing,FR
7412,Wendy White,Female,49,Winery,Warm,High,Business,5,1,6,June,Car,Photography,FR
7413,Pamela Blackburn,Male,58,Mountain,Hot,High,Leisure,2,1,14,July,Bus,Climbing,FR
7414,John Combs,Male,64,Lake,Hot,High,Business,3,1,3,June,Airplane,Drawing,FR
7415,Sydney Johnson,Female,42,Countryside,Warm,Medium,Business,4,0,8,August,Bus,Photography,EN
7416,Jeffrey Dennis,Male,64,Ski Resort,Hot,Low,Business,4,1,4,August,Train,Drawing,ZH
7417,Robert Waters,Male,45,Ski Resort,Warm,Low,Leisure,3,0,9,August,Car,Photography,FR
7418,Edward Haas,Male,44,Island,Hot,Medium,Leisure,2,0,14,July,Airplane,Gaming,FR
7419,Dr. Michael Lindsey,Female,22,Ski Resort,Cold,Low,Leisure,1,1,5,June,Car,Drawing,EN
7420,John Martin,Female,64,City,Cold,Medium,Leisure,5,1,5,July,Bus,Climbing,EN
7421,Mark Jones,Female,47,City,Warm,High,Leisure,5,0,5,July,Car,Photography,EN
7422,Stacey Pruitt,Female,51,Village,Warm,Medium,Leisure,4,0,2,June,Bus,Climbing,ZH
7423,Patricia Anderson,Female,64,Spa Retreat,Cold,High,Business,3,1,2,June,Train,Climbing,FR
7424,April Gutierrez,Male,53,City,Hot,Low,Leisure,1,1,1,June,Airplane,Drawing,ZH
7425,Sergio Barker,Female,29,Photography Expedition,Cold,High,Business,2,0,12,August,Car,Drawing,ZH
7426,Robert Hernandez,Female,37,Mountain,Warm,High,Leisure,4,0,4,July,Car,Drawing,FR
7427,Ryan Anderson,Male,41,Lake,Cold,High,Business,3,1,6,June,Ferry,Drawing,FR
7428,Gregg Evans,Male,60,Island,Hot,Low,Leisure,2,1,14,July,Car,Drawing,ZH
7429,Joshua Gordon,Male,40,Village,Warm,Low,Leisure,4,1,1,July,Ferry,Drawing,FR
7430,Alexandra Lopez,Female,18,Photography Expedition,Cold,Low,Leisure,4,0,4,July,Car,Photography,ZH
7431,Brandon Wolf,Male,40,Lake,Hot,High,Leisure,2,0,7,June,Bus,Gaming,EN
7432,Bradley Bryant,Female,63,Winery,Hot,High,Leisure,2,0,2,July,Airplane,Gaming,EN
7433,Jamie Norris,Male,50,City,Hot,Low,Business,2,1,3,August,Train,Gaming,ZH
7434,Melissa Miller,Male,43,City,Cold,Low,Business,3,1,3,July,Airplane,Photography,EN
7435,Aaron Martinez,Male,31,Mountain,Cold,High,Leisure,3,1,14,August,Train,Gaming,FR
7436,Matthew Yang,Male,52,City,Cold,Low,Leisure,3,0,7,June,Airplane,Photography,ZH
7437,Hannah Mayer,Female,27,City,Warm,Low,Business,1,0,6,August,Airplane,Photography,ZH
7438,Wanda Fuentes,Female,57,Photography Expedition,Warm,Low,Leisure,1,0,11,June,Ferry,Gaming,FR
7439,Julie Branch,Female,64,Lake,Hot,Low,Leisure,1,0,5,June,Ferry,Climbing,EN
7440,April Curtis,Female,58,Winery,Warm,Low,Leisure,5,1,5,August,Car,Photography,EN
7441,Ann Zhang,Female,32,Island,Cold,Low,Business,3,0,13,June,Train,Gaming,FR
7442,Angela Leon,Male,48,Photography Expedition,Warm,High,Business,1,1,11,June,Train,Gaming,EN
7443,Jose Warner,Male,49,Village,Hot,Low,Leisure,1,1,2,June,Airplane,Climbing,FR
7444,Stacey Diaz,Male,20,Ski Resort,Cold,Low,Business,1,1,13,July,Train,Drawing,FR
7445,Kimberly Gaines,Male,63,Island,Warm,High,Business,2,0,2,August,Ferry,Photography,ZH
7446,John Donovan,Male,62,Island,Warm,Medium,Leisure,2,0,10,July,Train,Climbing,ZH
7447,Ryan Payne,Female,36,Winery,Hot,Medium,Business,5,1,2,June,Train,Gaming,ZH
7448,Molly Perez,Female,45,Spa Retreat,Hot,High,Leisure,4,0,13,June,Car,Drawing,ZH
7449,Gregory Harrell,Male,34,Mountain,Hot,High,Leisure,5,1,6,August,Ferry,Photography,ZH
7450,Caroline Anderson,Female,60,Winery,Hot,High,Business,2,1,13,June,Ferry,Photography,ZH
7451,Heidi Perkins,Male,57,Island,Cold,Medium,Business,3,1,5,July,Bus,Drawing,ZH
7452,John Price,Female,54,Countryside,Hot,Medium,Leisure,4,0,8,July,Ferry,Gaming,ZH
7453,Caroline Salinas,Male,54,Mountain,Hot,Medium,Business,2,1,14,June,Airplane,Photography,ZH
7454,Alfred Burton,Male,20,Spa Retreat,Cold,Low,Business,3,1,14,June,Ferry,Climbing,FR
7455,Sara Clark,Male,30,Spa Retreat,Cold,Medium,Leisure,5,0,14,June,Car,Gaming,ZH
7456,Keith Short,Male,48,Winery,Cold,Medium,Business,1,0,11,August,Train,Photography,ZH
7457,Frank Jackson,Male,23,City,Warm,Low,Leisure,2,0,2,July,Bus,Photography,FR
7458,Dr. Joseph Jacobson,Male,28,Mountain,Cold,Medium,Business,2,0,12,June,Train,Photography,ZH
7459,Natalie Wilkins,Female,35,Mountain,Hot,Low,Leisure,4,0,4,July,Train,Photography,FR
7460,Brian Evans,Male,42,Countryside,Hot,Medium,Leisure,5,1,7,August,Ferry,Climbing,EN
7461,Elizabeth Morris,Male,51,Spa Retreat,Warm,High,Business,3,1,1,July,Train,Climbing,ZH
7462,Brian Erickson,Male,57,Mountain,Cold,High,Leisure,1,1,12,August,Car,Climbing,ZH
7463,Anita Parker,Female,21,Island,Warm,High,Business,2,0,3,June,Airplane,Photography,FR
7464,Benjamin Martinez,Female,59,Island,Cold,High,Business,2,0,3,June,Bus,Photography,FR
7465,Gregory Crawford,Female,40,Photography Expedition,Warm,Low,Leisure,5,1,12,June,Bus,Photography,FR
7466,Lindsey Jacobs,Female,52,Countryside,Hot,Medium,Business,3,1,2,July,Car,Photography,EN
7467,Stephen Chang,Female,47,Photography Expedition,Hot,High,Business,1,0,9,August,Train,Photography,ZH
7468,Shannon Moore,Female,37,Lake,Warm,High,Business,2,1,3,July,Airplane,Photography,EN
7469,Jill Schultz,Female,18,Lake,Warm,Medium,Business,2,1,11,July,Train,Photography,ZH
7470,Michael Long,Male,31,Lake,Cold,High,Leisure,1,1,5,August,Bus,Drawing,EN
7471,Elizabeth Ruiz,Male,18,Village,Hot,High,Business,1,1,6,June,Car,Drawing,EN
7472,Megan Smith,Female,43,Lake,Cold,High,Leisure,3,0,5,August,Car,Climbing,FR
7473,Shawn Newman,Male,45,Spa Retreat,Warm,Low,Leisure,1,1,8,August,Train,Drawing,EN
7474,Hailey Dawson,Male,29,Village,Cold,Low,Leisure,1,0,4,July,Train,Photography,ZH
7475,Amy Becker,Male,56,Village,Cold,Medium,Business,2,1,13,August,Train,Climbing,ZH
7476,John Patterson,Female,48,Lake,Cold,Low,Leisure,4,0,2,August,Car,Gaming,FR
7477,Jacqueline Jennings,Female,22,Photography Expedition,Warm,Low,Business,1,0,9,July,Airplane,Climbing,FR
7478,Debra Myers,Female,59,Ski Resort,Hot,Medium,Business,4,1,12,June,Car,Drawing,FR
7479,Tammy Jones,Male,52,Countryside,Hot,Medium,Business,4,0,8,June,Train,Climbing,ZH
7480,Kyle Davis,Male,47,Spa Retreat,Warm,Low,Leisure,4,0,11,June,Train,Climbing,FR
7481,Jordan Campbell,Male,58,Countryside,Hot,Low,Leisure,2,0,14,June,Car,Photography,ZH
7482,Janet Howard,Male,26,Lake,Hot,Medium,Leisure,4,0,10,June,Airplane,Climbing,ZH
7483,Sherri Griffith,Male,27,Mountain,Warm,High,Leisure,4,0,8,July,Bus,Photography,EN
7484,Katie Terry,Female,57,Countryside,Cold,Low,Business,4,1,11,August,Car,Photography,EN
7485,Brian Barber,Female,31,Ski Resort,Hot,Low,Leisure,5,0,14,July,Bus,Drawing,EN
7486,Michael Torres,Female,30,Island,Warm,Low,Leisure,4,1,11,August,Ferry,Photography,EN
7487,Luis Wagner,Male,41,Photography Expedition,Hot,Low,Leisure,3,1,10,July,Train,Climbing,ZH
7488,Evan Jones,Male,19,Winery,Warm,High,Leisure,5,0,11,June,Car,Drawing,FR
7489,William Sims,Female,53,Ski Resort,Warm,Medium,Business,5,0,5,June,Airplane,Drawing,EN
7490,Jonathan Waller,Female,49,Lake,Hot,Low,Leisure,2,0,10,August,Bus,Drawing,ZH
7491,Brian Martinez,Male,55,Lake,Hot,High,Business,2,0,13,June,Train,Drawing,EN
7492,Brent Nichols MD,Male,54,Photography Expedition,Cold,Low,Business,4,0,13,June,Train,Climbing,EN
7493,Heidi Miller,Male,58,Photography Expedition,Hot,Low,Leisure,5,1,4,August,Bus,Gaming,FR
7494,James Lopez,Female,30,City,Warm,High,Business,5,1,13,July,Airplane,Gaming,FR
7495,Haley Willis,Male,22,Countryside,Hot,Medium,Leisure,1,1,3,July,Bus,Photography,EN
7496,Stephen Ortiz,Male,53,Village,Hot,Medium,Leisure,5,0,11,July,Bus,Drawing,ZH
7497,Rebecca Andrews,Female,44,Mountain,Cold,High,Business,3,0,11,June,Train,Photography,ZH
7498,William Harper,Female,42,Mountain,Cold,High,Business,4,0,6,June,Train,Drawing,ZH
7499,Rebecca Holmes,Female,38,Mountain,Cold,Medium,Leisure,5,1,14,July,Bus,Gaming,FR
7500,Beverly Valdez,Male,34,Village,Hot,Medium,Business,4,1,11,August,Train,Drawing,ZH
7501,Rebekah Hooper,Female,51,Photography Expedition,Hot,High,Leisure,2,1,9,June,Ferry,Drawing,EN
7502,Christine Medina,Female,24,Spa Retreat,Hot,High,Business,4,1,8,August,Ferry,Gaming,EN
7503,Matthew Ingram,Female,60,Ski Resort,Cold,High,Business,2,1,8,August,Airplane,Climbing,ZH
7504,Stephen Williams,Female,52,Countryside,Warm,Medium,Business,4,1,1,June,Bus,Photography,FR
7505,Jessica Nguyen,Male,24,Village,Hot,High,Business,3,1,11,August,Ferry,Photography,EN
7506,Dr. Mary Bailey,Female,59,Winery,Hot,Medium,Leisure,3,0,9,July,Car,Drawing,FR
7507,Rachael Johnson,Female,48,Spa Retreat,Warm,Low,Business,1,1,5,June,Airplane,Climbing,ZH
7508,Mary Walters,Female,57,Photography Expedition,Cold,Medium,Leisure,2,0,13,June,Bus,Climbing,EN
7509,Casey Johnson,Male,61,Mountain,Cold,Low,Leisure,2,0,1,August,Train,Drawing,FR
7510,Sarah Lopez,Female,63,Mountain,Cold,High,Leisure,5,0,4,August,Train,Photography,FR
7511,Nicolas Farrell,Female,29,Winery,Hot,High,Business,1,1,8,August,Airplane,Climbing,FR
7512,Zachary Graham,Male,63,City,Warm,Low,Leisure,5,1,6,June,Airplane,Photography,ZH
7513,Kristin Cook,Female,39,Winery,Hot,Low,Business,5,1,3,August,Car,Gaming,FR
7514,Kimberly Macias,Male,44,Ski Resort,Cold,Medium,Business,3,1,1,August,Airplane,Drawing,FR
7515,Kevin Ortiz,Female,20,City,Cold,High,Leisure,2,0,5,July,Airplane,Gaming,FR
7516,Wanda Vasquez,Female,52,Countryside,Cold,Medium,Leisure,1,1,12,July,Airplane,Photography,ZH
7517,Eduardo Woods,Male,30,Village,Hot,Low,Business,1,1,4,August,Car,Climbing,EN
7518,Kristina Johnson,Male,63,Lake,Hot,Low,Business,2,0,8,July,Airplane,Drawing,ZH
7519,Michelle Perry,Male,35,Ski Resort,Warm,Low,Business,5,1,2,June,Ferry,Photography,EN
7520,Dr. Daniel Gonzalez,Male,51,Winery,Warm,Low,Business,3,0,10,July,Car,Drawing,FR
7521,Joseph Pruitt,Female,22,Island,Warm,Low,Business,2,1,14,July,Bus,Gaming,ZH
7522,Jonathan Rios,Female,31,Ski Resort,Cold,Low,Business,1,1,8,August,Bus,Climbing,EN
7523,Karina Gonzalez,Female,26,Ski Resort,Cold,Medium,Leisure,3,1,9,August,Airplane,Photography,ZH
7524,Bryan Schmidt,Male,44,City,Cold,High,Business,5,1,5,June,Bus,Climbing,ZH
7525,Lori Brown,Female,49,Lake,Hot,Low,Leisure,1,0,11,July,Bus,Photography,FR
7526,Elizabeth Rodgers,Female,22,Island,Hot,Low,Business,5,1,5,August,Bus,Gaming,ZH
7527,Stephanie Hayes,Female,26,Photography Expedition,Cold,High,Leisure,2,0,12,August,Airplane,Drawing,ZH
