,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
9622,Cristian Pittman,Female,62,Village,Cold,Medium,Leisure,3,1,12,November,Bus,Intellectual Pursuits,FR
9623,Nancy Cox DVM,Male,35,Ski Resort,Hot,Medium,Leisure,1,1,9,September,Airplane,Culinary,ZH
9624,Nancy Hogan,Female,18,Photography Expedition,Warm,High,Leisure,3,0,12,October,Train,Intellectual Pursuits,ZH
9625,Paul Webster,Male,63,Lake,Warm,Medium,Business,1,1,5,October,Airplane,Outdoor Exploration,ZH
9626,Kimberly Crawford,Male,46,Countryside,Cold,Low,Leisure,3,0,14,November,Ferry,Outdoor Exploration,ZH
9627,Nicholas Brown,Male,22,Winery,Warm,Medium,Business,5,0,11,October,Train,Intellectual Pursuits,FR
9628,Elizabeth Long,Female,39,Countryside,Hot,Medium,Business,3,1,10,September,Airplane,Creative Arts,FR
9629,Keith Smith,Female,49,Village,Hot,High,Business,2,0,1,October,Ferry,Physical Sports,FR
9630,Jessica Andrews,Male,55,City,Hot,Low,Business,4,0,4,September,Ferry,Creative Arts,ZH
9631,Meghan Collins,Male,41,Village,Cold,High,Leisure,5,1,14,October,Car,Outdoor Exploration,FR
9632,Ronald Ramirez,Male,54,Island,Cold,High,Leisure,1,1,12,September,Train,Physical Sports,ZH
9633,Danielle Collins,Male,26,Lake,Warm,Medium,Leisure,3,1,6,September,Bus,Outdoor Exploration,EN
9634,Sergio Graham,Female,63,Spa Retreat,Cold,Low,Business,2,1,11,October,Train,Outdoor Exploration,EN
9635,Mark Clayton,Female,52,Countryside,Hot,Low,Leisure,1,1,9,November,Bus,Intellectual Pursuits,ZH
9636,Victoria Barron,Female,38,Island,Warm,Medium,Business,1,1,4,October,Ferry,Culinary,ZH
9637,Luis Carter,Female,23,Village,Cold,Medium,Leisure,4,1,7,November,Train,Culinary,ZH
9638,Randall Patel,Male,46,Spa Retreat,Cold,Low,Leisure,5,0,11,October,Airplane,Physical Sports,FR
9639,John Cervantes,Male,29,Ski Resort,Hot,Low,Business,2,1,3,November,Train,Physical Sports,FR
9640,Kevin Young,Male,34,Spa Retreat,Cold,High,Business,4,0,1,November,Train,Physical Sports,EN
9641,Mrs. Sandra Smith MD,Male,31,Lake,Hot,Medium,Leisure,2,0,12,September,Car,Creative Arts,FR
9642,Michelle Lopez,Female,37,Winery,Cold,Low,Business,2,0,7,October,Ferry,Physical Sports,FR
9643,Todd Zimmerman,Female,48,Mountain,Cold,Medium,Leisure,4,0,6,October,Ferry,Culinary,EN
9644,Andrea Johnson,Male,24,Island,Cold,Medium,Business,5,1,11,September,Airplane,Intellectual Pursuits,FR
9645,Chad Turner,Female,32,Countryside,Cold,Medium,Leisure,2,1,1,October,Car,Culinary,FR
9646,Erik White,Male,32,Lake,Cold,Medium,Leisure,5,0,9,November,Bus,Creative Arts,ZH
9647,Jeff Hahn,Female,37,Ski Resort,Cold,Low,Business,2,0,8,November,Train,Physical Sports,ZH
9648,John Ortega,Male,33,Ski Resort,Warm,Medium,Business,3,0,9,September,Car,Culinary,ZH
9649,Amber Callahan,Female,64,Lake,Cold,Medium,Leisure,5,0,11,November,Car,Creative Arts,EN
9650,Melanie Matthews,Female,58,Spa Retreat,Hot,Medium,Leisure,4,1,10,September,Ferry,Outdoor Exploration,FR
9651,Robert Pratt,Male,19,Mountain,Hot,High,Leisure,5,0,6,November,Ferry,Creative Arts,FR
9652,Melissa Lee,Male,36,Lake,Hot,High,Business,5,1,6,November,Airplane,Creative Arts,FR
9653,Hannah Henson,Male,22,City,Cold,Low,Leisure,2,1,13,September,Train,Intellectual Pursuits,EN
9654,Jackie Turner,Male,45,Mountain,Warm,Medium,Leisure,3,1,12,October,Train,Outdoor Exploration,ZH
9655,Jacqueline Diaz,Female,28,Spa Retreat,Warm,Low,Business,4,1,3,September,Airplane,Intellectual Pursuits,FR
9656,Bryan Nelson,Female,57,Mountain,Cold,Medium,Business,2,1,13,October,Bus,Physical Sports,FR
9657,Richard Lewis,Male,46,Winery,Warm,High,Leisure,4,0,2,November,Bus,Culinary,EN
9658,John Stewart,Female,20,Winery,Cold,High,Business,1,0,8,September,Bus,Culinary,FR
9659,Kimberly Brennan,Male,45,Photography Expedition,Warm,Medium,Business,4,0,8,October,Airplane,Culinary,FR
9660,Ruth Butler,Female,32,Lake,Cold,High,Business,3,0,14,September,Car,Outdoor Exploration,FR
9661,Rebecca Brown,Male,64,Countryside,Warm,Medium,Leisure,5,1,5,November,Car,Culinary,ZH
9662,David Farley,Female,46,Island,Cold,High,Leisure,5,0,13,November,Bus,Physical Sports,ZH
9663,Travis Smith,Male,53,Island,Cold,Medium,Leisure,2,0,4,October,Train,Outdoor Exploration,ZH
9664,Melissa Thomas MD,Female,38,Countryside,Cold,Low,Leisure,3,0,1,November,Airplane,Culinary,ZH
9665,Daniel Anderson,Male,40,City,Cold,High,Business,4,1,5,November,Airplane,Intellectual Pursuits,ZH
9666,Kim Henderson,Female,44,City,Hot,High,Leisure,2,0,5,September,Airplane,Outdoor Exploration,ZH
9667,Leslie Swanson,Male,58,Winery,Cold,Low,Leisure,3,0,5,September,Bus,Outdoor Exploration,ZH
9668,Jennifer Miller,Female,64,Spa Retreat,Cold,High,Business,4,0,7,October,Airplane,Outdoor Exploration,EN
9669,Mark Castillo,Male,49,Ski Resort,Hot,Medium,Business,1,1,8,September,Car,Outdoor Exploration,EN
9670,Amy Collins,Male,30,Lake,Hot,High,Business,3,0,12,November,Train,Culinary,FR
9671,Belinda Smith,Female,22,Photography Expedition,Warm,Low,Leisure,1,0,9,October,Airplane,Culinary,EN
9672,Noah Herring,Female,21,Photography Expedition,Warm,Medium,Business,2,0,1,September,Train,Physical Sports,FR
9673,Cory Nolan,Male,47,City,Warm,Low,Leisure,1,0,1,November,Ferry,Culinary,FR
9674,Margaret Steele,Female,63,City,Warm,Medium,Business,4,1,13,November,Ferry,Outdoor Exploration,FR
9675,Amy Pace MD,Male,56,Spa Retreat,Cold,Low,Business,1,0,4,October,Bus,Creative Arts,ZH
9676,Steven Ashley,Male,28,Lake,Hot,Low,Business,2,0,2,November,Bus,Culinary,FR
9677,Sarah Huynh,Male,24,Winery,Hot,Medium,Leisure,5,0,10,September,Car,Outdoor Exploration,ZH
9678,Dr. Nancy Galloway,Male,24,Lake,Cold,Medium,Leisure,1,0,10,September,Airplane,Creative Arts,FR
9679,Lisa Morris,Male,35,Village,Cold,Medium,Leisure,3,0,4,November,Train,Physical Sports,FR
9680,Natasha Cervantes,Male,39,City,Warm,High,Business,1,0,2,November,Ferry,Culinary,EN
9681,Stacey Barnes,Male,40,Photography Expedition,Warm,Medium,Business,1,1,1,November,Ferry,Physical Sports,FR
9682,Taylor Rios,Female,32,Countryside,Hot,High,Leisure,2,1,3,September,Bus,Creative Arts,EN
9683,Monica Cole,Female,52,Lake,Hot,High,Business,4,1,11,September,Ferry,Outdoor Exploration,EN
9684,Stanley Potter,Male,60,Ski Resort,Warm,Medium,Leisure,3,1,14,November,Train,Culinary,ZH
9685,Roy Jacobs,Male,51,Countryside,Warm,Low,Leisure,1,0,9,September,Train,Physical Sports,ZH
9686,Amber Mitchell,Male,43,Photography Expedition,Hot,High,Leisure,2,0,1,September,Train,Intellectual Pursuits,EN
9687,Alexander Robertson,Female,50,Winery,Warm,Medium,Business,3,1,10,October,Airplane,Culinary,FR
9688,Abigail Jones,Female,46,Spa Retreat,Hot,Low,Leisure,3,0,2,October,Bus,Creative Arts,FR
9689,Amber Newton,Male,24,Village,Hot,High,Business,5,0,13,October,Car,Outdoor Exploration,EN
9690,Dean Banks,Female,43,Mountain,Cold,Medium,Leisure,2,1,13,September,Ferry,Culinary,FR
9691,Jason Alexander,Female,56,Winery,Hot,High,Business,5,0,3,September,Bus,Culinary,ZH
9692,Nicholas Tran,Female,44,City,Cold,Low,Business,2,0,1,November,Car,Physical Sports,EN
9693,James Johnson,Female,57,Ski Resort,Hot,Low,Business,5,1,12,November,Car,Intellectual Pursuits,EN
9694,Michael Perry,Male,24,Mountain,Hot,Medium,Business,3,1,8,October,Ferry,Physical Sports,EN
9695,Sharon Jones,Female,37,Mountain,Warm,High,Leisure,3,0,14,October,Car,Creative Arts,EN
9696,Megan Russo,Female,64,Countryside,Warm,Low,Leisure,2,1,6,September,Train,Intellectual Pursuits,FR
9697,Amanda Rodriguez,Male,38,Island,Hot,High,Leisure,1,1,13,October,Train,Culinary,FR
9698,Jennifer Patrick,Female,43,City,Warm,Low,Leisure,5,0,6,October,Car,Physical Sports,EN
9699,Mrs. Katelyn Thompson,Male,55,Countryside,Warm,High,Leisure,5,1,10,October,Airplane,Culinary,EN
9700,Michael Bradshaw,Male,41,Mountain,Warm,High,Leisure,3,0,4,September,Car,Outdoor Exploration,FR
9701,Lisa Walsh,Female,37,City,Hot,Medium,Leisure,1,0,7,November,Car,Physical Sports,FR
9702,Julie Horton,Female,34,Spa Retreat,Warm,High,Business,1,1,4,November,Ferry,Creative Arts,FR
9703,Timothy Wright,Female,30,Island,Cold,High,Leisure,1,1,11,October,Bus,Outdoor Exploration,ZH
9704,Daniel Brown,Male,45,City,Cold,High,Business,1,0,2,October,Train,Creative Arts,ZH
9705,Ashley Kane,Male,21,Village,Hot,Medium,Business,5,1,12,November,Bus,Creative Arts,EN
9706,Jason Stewart,Male,46,Photography Expedition,Hot,Low,Business,1,1,1,November,Ferry,Outdoor Exploration,ZH
9707,Joshua Brown,Female,31,Ski Resort,Cold,Low,Business,3,1,10,September,Airplane,Culinary,FR
9708,Rebecca Brown,Female,58,Winery,Cold,Low,Business,3,1,3,October,Train,Outdoor Exploration,FR
9709,David Charles,Female,24,Mountain,Hot,Low,Leisure,4,0,3,October,Airplane,Culinary,EN
9710,Christopher Graves,Male,64,Countryside,Cold,Low,Business,4,1,1,November,Bus,Outdoor Exploration,EN
9711,April Woods,Female,28,Countryside,Hot,High,Leisure,5,1,2,October,Bus,Culinary,EN
9712,Willie Bowman,Female,36,Mountain,Hot,High,Business,2,1,13,September,Ferry,Creative Arts,EN
9713,Bianca Woods,Male,24,Village,Warm,Medium,Leisure,3,1,2,November,Ferry,Intellectual Pursuits,EN
9714,Ashley Lucero,Female,47,Island,Warm,Medium,Business,1,1,12,September,Train,Physical Sports,EN
9715,Abigail Gregory,Male,58,Island,Warm,Medium,Business,2,1,3,September,Ferry,Outdoor Exploration,FR
9716,Timothy Mcknight,Female,52,Island,Warm,Low,Leisure,5,0,2,September,Ferry,Intellectual Pursuits,EN
9717,Brandy Moore MD,Male,57,Spa Retreat,Warm,High,Business,3,1,11,October,Airplane,Culinary,FR
9718,Timothy Turner,Male,59,Ski Resort,Hot,Low,Leisure,4,0,7,October,Ferry,Physical Sports,EN
9719,Holly Johnson,Female,59,Winery,Hot,Low,Business,3,0,12,October,Airplane,Physical Sports,EN
9720,Nicole Bell,Female,47,City,Cold,Medium,Leisure,5,0,3,September,Car,Creative Arts,EN
9721,Veronica Bishop,Male,25,City,Warm,Medium,Business,3,0,9,September,Airplane,Culinary,FR
9722,William Perez,Male,64,Lake,Hot,High,Leisure,2,1,2,September,Car,Intellectual Pursuits,EN
9723,Michael Peterson,Male,50,Village,Warm,Medium,Leisure,3,1,2,October,Bus,Creative Arts,FR
9724,Alan Yates,Male,32,Ski Resort,Warm,Low,Leisure,1,1,12,October,Bus,Culinary,FR
9725,Anita Bell,Male,28,Photography Expedition,Warm,Low,Leisure,4,0,3,November,Car,Culinary,ZH
9726,Ashley Levine,Female,22,Countryside,Warm,Medium,Business,3,0,14,September,Bus,Creative Arts,EN
9727,Richard Weiss,Male,38,City,Warm,Medium,Leisure,4,1,3,October,Car,Creative Arts,ZH
9728,Sarah Rodriguez,Male,39,Countryside,Hot,High,Business,3,1,8,October,Ferry,Creative Arts,FR
9729,Bonnie Watson,Female,52,Village,Warm,Medium,Leisure,4,1,5,November,Airplane,Physical Sports,FR
9730,Glenda Barajas,Female,53,Ski Resort,Warm,Low,Business,3,0,9,September,Airplane,Culinary,FR
9731,Melissa Thomas,Male,62,City,Hot,Low,Leisure,1,0,3,October,Train,Culinary,ZH
9732,John Pennington,Male,31,Spa Retreat,Cold,Medium,Business,4,0,10,October,Airplane,Intellectual Pursuits,EN
9733,Linda Smith,Female,41,Lake,Warm,Medium,Business,4,0,2,November,Ferry,Physical Sports,EN
9734,Glenn Salazar,Male,25,Photography Expedition,Warm,High,Leisure,4,0,2,September,Train,Outdoor Exploration,EN
9735,Daniel Huff,Female,36,Ski Resort,Cold,Medium,Leisure,4,0,10,September,Bus,Creative Arts,EN
9736,Mindy Bell,Male,29,Winery,Warm,Low,Business,1,1,3,September,Ferry,Intellectual Pursuits,FR
9737,Nina Singh MD,Male,35,Winery,Hot,High,Business,5,1,11,September,Train,Culinary,FR
9738,Wendy Scott,Female,41,Ski Resort,Cold,High,Business,3,0,9,November,Airplane,Intellectual Pursuits,ZH
9739,Kelly Orr,Male,28,Lake,Cold,Low,Leisure,5,1,6,November,Car,Physical Sports,FR
9740,Alyssa Robinson,Male,19,Island,Cold,Low,Leisure,1,1,7,November,Car,Culinary,FR
9741,Mitchell Edwards,Male,40,Village,Hot,Medium,Leisure,2,0,6,October,Train,Culinary,EN
9742,Stephanie Miller,Male,52,Photography Expedition,Cold,Medium,Leisure,3,1,7,October,Ferry,Intellectual Pursuits,ZH
9743,Michael Ryan,Male,24,Winery,Warm,High,Leisure,5,0,1,November,Bus,Creative Arts,FR
9744,Abigail Todd,Female,52,Lake,Warm,Medium,Leisure,2,0,12,November,Car,Physical Sports,ZH
9745,Nicholas Rodriguez,Female,23,Lake,Cold,Low,Leisure,4,0,10,October,Car,Physical Sports,EN
9746,David Brewer,Female,32,Mountain,Cold,Medium,Leisure,1,1,3,September,Train,Intellectual Pursuits,ZH
9747,Mark Hill,Female,48,Winery,Warm,Low,Leisure,5,0,13,September,Ferry,Physical Sports,EN
9748,Brian Howard,Female,19,Ski Resort,Cold,High,Business,4,1,8,November,Car,Creative Arts,EN
9749,Daniel Cook,Male,32,City,Hot,Low,Business,4,0,3,October,Car,Creative Arts,EN
9750,Bryan Smith,Male,41,Photography Expedition,Cold,Low,Leisure,2,0,10,October,Ferry,Intellectual Pursuits,EN
9751,Jordan Sanford,Male,29,Mountain,Cold,High,Business,1,1,10,September,Bus,Creative Arts,ZH
9752,Mr. Joshua Young II,Male,51,Lake,Hot,Medium,Business,1,0,9,September,Ferry,Culinary,FR
9753,Caleb Brown Jr.,Female,23,Photography Expedition,Warm,Medium,Leisure,3,1,14,September,Ferry,Culinary,FR
9754,Jennifer Abbott,Female,55,Island,Warm,High,Business,4,1,14,November,Car,Intellectual Pursuits,ZH
9755,Kendra Cox,Female,46,Mountain,Cold,Low,Business,1,0,13,October,Bus,Outdoor Exploration,FR
9756,Michael Mcpherson,Female,33,Spa Retreat,Warm,Medium,Business,4,0,11,September,Airplane,Outdoor Exploration,EN
9757,Kristin Benitez,Male,55,Island,Cold,High,Business,2,0,14,October,Airplane,Outdoor Exploration,EN
9758,Mariah Peck,Female,23,Island,Warm,Medium,Business,2,0,14,November,Bus,Physical Sports,ZH
9759,Brady Kelley III,Male,57,Spa Retreat,Cold,Low,Business,1,1,6,October,Train,Creative Arts,ZH
9760,Mr. Keith Bennett,Male,57,Mountain,Cold,High,Leisure,3,0,3,October,Train,Physical Sports,FR
9761,Brandy Vang,Male,60,Photography Expedition,Cold,Low,Business,5,1,2,September,Car,Outdoor Exploration,ZH
9762,Francisco Cordova,Female,42,Winery,Cold,High,Leisure,4,1,14,November,Ferry,Outdoor Exploration,ZH
9763,Patrick Cruz,Female,47,Photography Expedition,Cold,High,Business,1,0,11,September,Bus,Intellectual Pursuits,EN
9764,Robert Walker,Female,22,Photography Expedition,Hot,Low,Business,4,1,14,September,Ferry,Culinary,EN
9765,Marvin Sims,Male,51,Countryside,Cold,Medium,Business,5,1,14,October,Car,Culinary,ZH
9766,Jennifer Nelson,Male,28,Lake,Cold,High,Leisure,1,1,12,November,Ferry,Outdoor Exploration,ZH
9767,Hannah Lyons,Male,26,Mountain,Warm,High,Business,5,1,1,November,Airplane,Culinary,ZH
9768,Sonya Boyd,Female,34,Spa Retreat,Hot,High,Business,3,0,11,September,Train,Physical Sports,ZH
9769,Kevin Smith,Female,59,Lake,Hot,Medium,Leisure,4,0,1,September,Car,Physical Sports,ZH
9770,Michael Nguyen,Male,50,Lake,Cold,Medium,Business,2,1,6,October,Car,Culinary,ZH
9771,Rebecca Jones,Male,61,Island,Hot,Low,Business,2,0,9,November,Airplane,Culinary,FR
9772,Amanda Anderson,Female,39,Mountain,Cold,Low,Business,5,0,5,November,Airplane,Intellectual Pursuits,EN
9773,Mark Mercado,Male,23,Countryside,Hot,Medium,Business,2,0,5,October,Train,Culinary,ZH
9774,Timothy Stephens,Male,62,Village,Cold,High,Business,3,1,3,September,Airplane,Outdoor Exploration,FR
9775,Rachel Morris,Female,40,City,Warm,High,Business,4,0,9,October,Train,Culinary,EN
9776,Jill Thompson,Male,51,Winery,Cold,High,Leisure,4,1,6,September,Ferry,Culinary,ZH
9777,Diane Lopez,Female,23,Photography Expedition,Cold,Low,Business,3,1,7,November,Train,Physical Sports,ZH
9778,Bailey Joyce,Male,46,Island,Cold,Medium,Business,4,0,7,November,Car,Intellectual Pursuits,EN
9779,Marissa Gordon,Female,64,Mountain,Hot,High,Leisure,2,1,12,September,Ferry,Intellectual Pursuits,EN
9780,Christopher Williamson,Female,18,Lake,Warm,Medium,Leisure,5,1,14,November,Airplane,Culinary,ZH
9781,Thomas Booth,Female,26,Lake,Hot,Medium,Business,3,1,7,October,Car,Culinary,EN
9782,Wendy Wilson,Female,59,Island,Hot,Low,Leisure,4,0,1,November,Airplane,Culinary,FR
9783,Stephanie Payne,Female,20,Island,Cold,Medium,Business,2,1,6,November,Bus,Outdoor Exploration,EN
9784,Yvette Bailey,Male,53,Countryside,Hot,Low,Business,2,0,13,October,Bus,Creative Arts,EN
9785,Joseph Price,Male,56,Spa Retreat,Hot,High,Leisure,5,0,2,October,Ferry,Physical Sports,EN
9786,Dylan Adams,Female,61,Spa Retreat,Warm,Medium,Leisure,1,0,3,November,Bus,Creative Arts,FR
9787,Margaret Schultz,Female,52,Island,Hot,Medium,Business,4,1,2,October,Train,Culinary,EN
9788,Kurt Smith,Male,24,City,Hot,Low,Leisure,4,1,12,November,Car,Outdoor Exploration,FR
9789,Suzanne Johnson,Female,32,Spa Retreat,Hot,Medium,Leisure,5,0,12,November,Airplane,Physical Sports,EN
9790,Joseph Henderson,Male,48,Countryside,Hot,High,Leisure,4,0,14,September,Car,Intellectual Pursuits,FR
9791,Michael Carr,Female,19,Ski Resort,Hot,High,Leisure,5,0,12,October,Ferry,Physical Sports,EN
9792,Patricia Williams,Male,59,Ski Resort,Hot,Medium,Leisure,3,0,3,November,Bus,Physical Sports,EN
9793,Donna Smith,Female,60,Winery,Hot,Low,Business,2,0,3,November,Airplane,Creative Arts,EN
9794,Gabriella Diaz,Female,41,Island,Hot,Low,Business,1,0,9,October,Airplane,Outdoor Exploration,FR
9795,Sarah Rios,Female,46,Winery,Hot,Low,Business,2,0,8,October,Train,Intellectual Pursuits,FR
9796,Patricia Mendez,Male,49,Ski Resort,Hot,Medium,Business,5,1,5,November,Car,Creative Arts,ZH
9797,Edward Jackson,Male,24,Photography Expedition,Cold,Low,Leisure,3,1,7,November,Car,Outdoor Exploration,FR
9798,Robin Bryan,Male,30,Lake,Cold,High,Leisure,1,1,5,September,Ferry,Physical Sports,ZH
9799,Lisa Jones,Female,60,Ski Resort,Cold,High,Business,3,0,13,October,Bus,Outdoor Exploration,EN
9800,Melissa Gibson,Female,43,Photography Expedition,Cold,Medium,Business,2,0,10,November,Car,Outdoor Exploration,FR
9801,Cody Walker,Male,52,Photography Expedition,Cold,High,Leisure,1,1,10,November,Ferry,Creative Arts,EN
9802,Adam Harrison,Male,19,Lake,Hot,Medium,Leisure,3,1,8,October,Ferry,Creative Arts,EN
9803,Tiffany Hernandez PhD,Male,24,Photography Expedition,Cold,Low,Leisure,4,1,13,November,Ferry,Culinary,FR
9804,Rachel Adams,Male,30,Photography Expedition,Cold,Medium,Leisure,5,0,6,November,Ferry,Culinary,ZH
9805,Christopher Contreras,Male,23,Photography Expedition,Warm,High,Leisure,2,1,8,September,Ferry,Intellectual Pursuits,EN
9806,Tina Bailey,Female,20,Spa Retreat,Warm,Medium,Leisure,2,1,3,November,Car,Creative Arts,ZH
9807,Miguel Hatfield,Female,38,Mountain,Hot,Low,Leisure,2,1,2,September,Car,Creative Arts,EN
9808,Joy Martinez,Male,21,Lake,Cold,Low,Leisure,5,0,10,November,Airplane,Outdoor Exploration,FR
9809,Mitchell Gutierrez MD,Male,62,Photography Expedition,Cold,High,Business,2,0,1,October,Bus,Outdoor Exploration,FR
9810,Amanda Hull,Male,56,Winery,Warm,High,Leisure,2,0,14,September,Train,Physical Sports,EN
9811,Denise Adams,Female,41,City,Warm,High,Leisure,5,1,8,October,Ferry,Culinary,FR
9812,Christopher Garcia,Female,19,City,Hot,Medium,Business,1,1,10,October,Car,Physical Sports,EN
9813,Sarah Martin,Female,58,Village,Cold,Low,Leisure,1,0,6,November,Train,Creative Arts,FR
9814,Mark Pineda,Female,57,Mountain,Warm,Low,Leisure,5,0,14,October,Ferry,Culinary,FR
9815,Christopher Gross,Female,36,City,Warm,Medium,Leisure,5,1,1,October,Ferry,Outdoor Exploration,EN
9816,Catherine Pham,Female,55,Photography Expedition,Hot,High,Leisure,1,1,12,September,Airplane,Intellectual Pursuits,ZH
9817,Paul Morgan,Male,18,Island,Warm,High,Leisure,5,0,14,September,Airplane,Intellectual Pursuits,FR
9818,Linda Hayes,Female,55,Island,Cold,Medium,Business,2,1,5,October,Ferry,Culinary,EN
9819,Jessica Smith,Female,34,Winery,Warm,Low,Leisure,1,0,6,November,Bus,Physical Sports,EN
9820,Theresa Lewis,Female,24,City,Hot,High,Business,5,0,2,September,Airplane,Creative Arts,ZH
9821,Todd Scott,Male,50,Mountain,Warm,High,Leisure,3,0,10,October,Airplane,Creative Arts,FR
9822,Christopher Williams,Female,47,Village,Cold,Medium,Business,3,1,1,September,Bus,Physical Sports,FR
9823,Evan Myers MD,Female,55,Lake,Warm,High,Business,4,0,11,September,Train,Outdoor Exploration,ZH
9824,Jonathan Turner,Female,40,Island,Hot,Low,Business,2,0,4,October,Airplane,Culinary,ZH
9825,Amy Johnson,Female,64,Photography Expedition,Warm,High,Business,4,0,10,November,Ferry,Creative Arts,FR
9826,Devin Robinson,Female,31,Countryside,Cold,High,Business,5,1,6,October,Train,Intellectual Pursuits,EN
9827,Mark Perez,Female,54,Photography Expedition,Hot,High,Leisure,1,0,10,November,Car,Outdoor Exploration,FR
9828,Nicole Lopez,Female,61,Village,Hot,High,Leisure,5,1,1,September,Ferry,Physical Sports,ZH
9829,Brian Jones,Female,21,Island,Warm,High,Leisure,2,0,12,September,Airplane,Creative Arts,ZH
9830,Erika Edwards,Male,37,Lake,Hot,Medium,Leisure,5,0,6,September,Bus,Intellectual Pursuits,FR
9831,Mr. Jose Price,Female,43,Village,Warm,High,Leisure,5,1,6,November,Airplane,Physical Sports,ZH
9832,Joseph Rodriguez,Male,64,Photography Expedition,Cold,High,Business,2,0,13,November,Train,Intellectual Pursuits,ZH
9833,Sheila Dunn,Female,24,Countryside,Cold,High,Business,2,1,12,October,Bus,Intellectual Pursuits,EN
9834,Amy Davis,Male,51,Winery,Warm,Medium,Business,2,0,12,November,Train,Intellectual Pursuits,ZH
9835,Scott Bryant,Male,23,Ski Resort,Hot,Low,Leisure,3,0,11,October,Bus,Physical Sports,EN
