,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation
8671,Nicole Lopez,Male,41,Countryside,Cold,High,Leisure,5,0,6,July,Ferry
8672,Joseph Martinez,Female,25,Countryside,Cold,Low,Leisure,5,1,4,July,Bus
8673,Mark Miller,Female,43,Mountain,Hot,High,Business,4,1,3,August,Train
8674,Robert Brown,Female,44,Photography Expedition,Warm,High,Business,1,0,11,August,Train
8675,Kimberly Mcbride,Female,41,Countryside,Cold,Low,Leisure,5,0,14,June,Ferry
8676,Mr. Thomas Navarro,Female,18,Countryside,Warm,Medium,Business,5,1,1,June,Car
8677,Lauren Vaughan,Female,40,Island,Hot,Low,Leisure,3,0,3,July,Car
8678,David Horton,Female,38,Photography Expedition,Hot,Low,Business,2,0,10,August,Train
8679,Cathy Chavez,Male,60,Village,Cold,Low,Leisure,4,0,6,August,Car
8680,Chad Parker,Female,59,Countryside,Warm,High,Business,1,0,13,July,Train
8681,James Caldwell,Male,57,Island,Warm,High,Leisure,5,0,9,June,Ferry
8682,Patrick Little,Female,38,Lake,Warm,Low,Business,5,0,3,June,Bus
8683,Sarah Hodges,Male,31,Mountain,Hot,Medium,Leisure,1,0,5,June,Car
8684,James Miller,Female,27,Island,Warm,Medium,Business,1,0,14,July,Ferry
8685,Danielle Payne,Female,46,Mountain,Warm,High,Leisure,2,0,12,June,Car
8686,Gabriel Soto,Female,40,Mountain,Warm,Low,Business,3,1,7,August,Bus
8687,Amanda Morrow,Male,25,Mountain,Warm,High,Business,4,0,6,August,Train
8688,James Reyes,Female,36,Village,Cold,Medium,Leisure,3,1,6,June,Airplane
8689,Joshua Nguyen,Female,60,Photography Expedition,Cold,Medium,Business,1,1,10,June,Airplane
8690,Gregg Graves,Female,46,Lake,Cold,Low,Leisure,2,1,12,June,Train
8691,April Levine,Female,43,Village,Cold,High,Business,3,0,11,August,Car
8692,Amber Zamora,Female,59,Spa Retreat,Warm,Low,Leisure,3,0,1,August,Airplane
8693,Mason Pruitt,Male,49,Countryside,Hot,High,Leisure,1,0,12,August,Car
8694,Kyle Whitaker,Female,37,Ski Resort,Warm,High,Business,3,0,1,July,Bus
8695,Ricky Cohen,Female,35,City,Hot,Low,Business,3,0,12,June,Train
8696,Kaitlyn Wheeler,Male,37,Ski Resort,Warm,Medium,Business,3,1,5,July,Car
8697,Cynthia Banks,Female,27,Lake,Cold,Medium,Business,2,1,9,June,Car
8698,Anne Miller,Male,48,Spa Retreat,Hot,Low,Business,2,1,7,July,Ferry
8699,Julie Wright,Male,52,Village,Hot,Medium,Leisure,3,0,10,August,Bus
8700,Lisa Reed,Female,49,Winery,Warm,Low,Leisure,2,0,10,June,Car
8701,Bradley Roberts,Male,49,City,Cold,Medium,Leisure,4,0,12,July,Bus
8702,Raymond Barrera,Male,60,Ski Resort,Warm,Medium,Leisure,3,0,10,July,Ferry
8703,Dylan Gonzalez,Male,45,Village,Cold,Medium,Leisure,5,0,10,June,Car
8704,Timothy Owen,Female,51,Village,Hot,High,Leisure,1,0,2,June,Car
8705,Lindsey Coleman,Female,55,Countryside,Cold,Medium,Leisure,5,0,11,July,Bus
8706,Gregory Villanueva,Male,49,Mountain,Hot,Low,Leisure,2,0,2,June,Car
8707,Julie Perkins,Male,48,Winery,Cold,Medium,Business,4,0,6,August,Bus
8708,Michael Lucas,Female,57,Mountain,Warm,High,Business,3,0,11,June,Train
8709,Misty Williams,Female,32,Village,Cold,Low,Business,5,1,1,August,Airplane
8710,David Brooks,Male,36,Mountain,Cold,Medium,Leisure,5,0,2,August,Train
8711,Rebecca Ramos,Female,43,Mountain,Hot,Medium,Business,2,0,6,August,Airplane
8712,Karen Kelly,Female,56,Countryside,Hot,High,Leisure,2,0,5,June,Car
8713,Kyle Ross,Male,49,Mountain,Warm,Low,Leisure,4,1,6,July,Ferry
8714,Jessica Phillips,Male,56,Countryside,Hot,Low,Leisure,1,0,14,June,Train
8715,Adrienne Sanchez,Female,20,Island,Cold,High,Business,3,1,1,August,Train
8716,Daniel Cunningham,Female,50,Spa Retreat,Hot,Medium,Leisure,3,0,10,June,Bus
8717,James Cooper,Female,27,Winery,Warm,High,Business,5,0,8,June,Car
8718,Thomas Gilbert,Male,33,Island,Warm,Medium,Business,1,1,12,July,Train
8719,Brandon Green,Male,34,Ski Resort,Cold,High,Leisure,4,0,1,July,Car
8720,Michael Howe,Male,61,Winery,Hot,Medium,Business,3,1,12,June,Airplane
8721,James Obrien,Female,22,Village,Hot,High,Leisure,2,0,14,July,Airplane
8722,Kristine Cox,Female,21,Mountain,Warm,Medium,Leisure,4,0,9,August,Airplane
8723,Ryan Cox,Male,36,Countryside,Hot,High,Business,4,0,11,July,Bus
8724,Karina Barker,Female,39,Winery,Cold,Low,Business,4,0,2,August,Car
8725,Cynthia Walter,Female,44,Ski Resort,Hot,Low,Leisure,4,1,6,July,Ferry
8726,Hunter Wilson,Male,61,Spa Retreat,Cold,Medium,Business,3,1,4,August,Airplane
8727,Nicholas Martin,Male,20,Village,Warm,High,Business,1,0,5,July,Car
8728,Jennifer Daugherty,Male,58,Winery,Warm,High,Leisure,5,1,14,August,Ferry
8729,William Morales,Female,36,City,Hot,High,Business,1,1,4,June,Car
8730,Kelly Kent,Male,54,Photography Expedition,Cold,High,Leisure,1,0,1,June,Train
8731,Jared Pittman,Female,39,Photography Expedition,Warm,Medium,Business,2,1,11,August,Bus
8732,Sheila Carson,Male,58,City,Warm,High,Business,1,1,7,June,Car
8733,Daniel Livingston,Female,56,Spa Retreat,Warm,Medium,Business,3,0,10,August,Airplane
8734,Lisa Delgado,Male,27,Mountain,Hot,High,Leisure,5,1,3,August,Ferry
8735,Kristin Mays,Male,22,Photography Expedition,Hot,High,Leisure,1,1,12,July,Bus
8736,James Rush,Male,24,Winery,Hot,Medium,Leisure,1,0,7,August,Ferry
8737,Michaela Johnson,Male,45,Ski Resort,Hot,Medium,Business,3,1,2,August,Bus
8738,John Black,Female,50,Countryside,Warm,Low,Business,1,1,4,July,Bus
8739,Nicole Edwards,Male,62,Countryside,Hot,High,Business,5,1,3,June,Car
8740,Tyler Thompson,Female,30,Spa Retreat,Cold,Medium,Leisure,1,1,12,July,Train
8741,William Richardson,Female,29,Island,Hot,Low,Business,4,1,9,June,Airplane
8742,John Navarro,Female,56,Countryside,Warm,High,Business,1,0,7,August,Car
8743,Sarah Collier,Female,45,Ski Resort,Warm,Medium,Business,5,1,5,June,Ferry
8744,Brooke Lee,Male,24,Island,Cold,Low,Business,2,1,10,July,Car
8745,Natasha Rice,Male,28,Village,Cold,Low,Leisure,2,0,8,August,Car
8746,Rebecca Gonzales,Female,60,City,Hot,Low,Business,1,1,9,July,Train
8747,Bradley Roberts,Male,56,Island,Hot,High,Leisure,4,0,2,July,Ferry
8748,David Walker,Male,51,Winery,Cold,High,Leisure,1,0,9,August,Car
8749,Kristin Johnson,Female,24,Mountain,Cold,Low,Business,4,0,8,July,Ferry
8750,Robin Smith,Female,45,Island,Warm,High,Leisure,3,1,4,July,Airplane
8751,Craig Hopkins,Male,30,Lake,Cold,Medium,Leisure,4,0,6,July,Airplane
8752,Tina Ferrell,Female,44,Mountain,Cold,High,Business,5,1,10,July,Airplane
8753,Michael Dickerson,Male,44,Winery,Warm,Medium,Leisure,1,1,5,June,Airplane
8754,Anna Young,Female,45,City,Hot,Medium,Leisure,5,0,12,August,Bus
8755,Philip Ayers,Male,62,Village,Hot,Medium,Leisure,1,1,4,June,Ferry
8756,Ronald Richards,Male,57,Village,Hot,Low,Leisure,4,0,4,August,Airplane
8757,Joshua Haynes,Female,52,Ski Resort,Warm,Medium,Leisure,4,0,3,August,Car
8758,Brenda Martin,Male,44,City,Warm,Low,Leisure,5,0,9,July,Ferry
8759,Tina Martin,Male,33,Photography Expedition,Warm,Medium,Business,1,0,7,August,Airplane
8760,Gabriella Patterson,Male,58,Island,Warm,Low,Leisure,5,1,7,July,Ferry
8761,Lisa Mills,Female,55,Spa Retreat,Hot,Low,Leisure,4,1,2,July,Car
8762,John Little,Male,29,Mountain,Warm,Low,Leisure,1,1,8,June,Ferry
8763,Philip Martin,Male,46,Countryside,Warm,High,Business,1,1,7,June,Bus
8764,Joshua Rivera,Male,29,Countryside,Cold,Low,Business,5,0,9,June,Car
8765,Larry Webster,Female,44,Ski Resort,Warm,Low,Leisure,1,1,5,August,Car
8766,Mary Martinez,Male,48,Countryside,Warm,Medium,Leisure,2,1,11,June,Airplane
8767,Elizabeth Chavez,Male,45,City,Hot,Low,Leisure,4,1,12,July,Car
8768,Allison Mcdonald,Male,53,Photography Expedition,Warm,High,Business,5,0,5,June,Car
8769,Brooke Gonzales,Male,50,Lake,Hot,Low,Business,2,0,5,June,Airplane
8770,Marcus Foster,Female,64,Island,Cold,Low,Leisure,3,1,11,June,Train
8771,Claudia Powell,Male,37,Spa Retreat,Hot,Low,Leisure,3,0,11,June,Car
8772,Mark Baker,Female,51,Mountain,Hot,High,Leisure,4,1,2,August,Ferry
8773,George Dickerson,Female,33,Photography Expedition,Warm,Low,Leisure,2,0,2,August,Train
8774,Nicholas Flores,Female,28,Lake,Warm,Medium,Leisure,5,0,5,June,Train
8775,Lawrence Solis,Female,31,Winery,Cold,Low,Leisure,2,0,7,July,Car
8776,Sarah Johnson,Female,22,Ski Resort,Cold,Low,Business,1,1,5,July,Bus
8777,Leslie Ashley,Female,22,Mountain,Hot,High,Business,5,1,2,July,Car
8778,Samuel Mayo,Female,59,Village,Warm,Low,Business,2,0,1,June,Train
8779,Emily Johnson,Male,50,Countryside,Hot,Low,Business,4,0,3,June,Bus
8780,Jared Parrish,Male,47,Village,Cold,Medium,Business,5,0,9,August,Car
8781,Ronald Price,Female,30,Photography Expedition,Cold,Low,Business,3,0,2,June,Car
8782,Richard Lee,Female,40,Winery,Warm,High,Leisure,1,1,10,August,Train
8783,Amanda Baldwin,Male,18,Ski Resort,Hot,Low,Leisure,5,0,3,August,Car
8784,Gabriella Lee,Female,43,Photography Expedition,Warm,Low,Leisure,1,1,12,August,Bus
8785,Ryan Joseph,Male,61,Countryside,Warm,Medium,Leisure,3,0,8,June,Train
8786,Aaron Wood,Male,27,Countryside,Warm,High,Leisure,2,0,5,June,Bus
8787,Brandon Mills,Female,56,Mountain,Hot,Low,Business,4,0,1,August,Ferry
8788,Kelly Johnson,Female,23,Photography Expedition,Cold,Medium,Business,2,0,12,July,Airplane
8789,Eric Thompson,Male,29,Lake,Hot,High,Leisure,1,1,3,August,Bus
8790,Chad Little,Female,19,Mountain,Warm,Medium,Business,5,1,10,July,Car
8791,Phillip Adams,Male,54,Winery,Warm,Low,Business,4,0,12,July,Airplane
8792,Luke Williams,Female,56,Spa Retreat,Warm,High,Leisure,2,1,10,July,Airplane
8793,Barbara Martin,Male,60,Mountain,Cold,Medium,Leisure,2,1,9,June,Airplane
8794,David Harper,Female,19,Mountain,Warm,Low,Business,5,1,2,June,Car
8795,Maria Joyce,Female,54,Spa Retreat,Cold,Low,Leisure,5,0,10,July,Airplane
8796,Barbara Watson,Female,27,Mountain,Warm,Medium,Leisure,2,1,9,June,Bus
8797,Michelle Vaughn,Female,26,Ski Resort,Warm,High,Business,2,0,5,June,Car
8798,John Allen,Female,60,Village,Hot,Low,Leisure,1,1,2,July,Airplane
8799,Hannah Boyer,Male,28,Ski Resort,Hot,Medium,Business,3,0,7,August,Bus
8800,Brandon Flores,Male,29,Lake,Warm,High,Leisure,1,1,12,July,Airplane
8801,John Li,Female,32,City,Hot,High,Business,5,0,14,August,Car
8802,Paul Clay,Male,43,Spa Retreat,Warm,Low,Leisure,3,1,12,August,Ferry
8803,Samantha Sanchez,Male,21,Island,Warm,High,Leisure,1,0,9,August,Car
8804,Jared Duncan,Male,22,Mountain,Warm,Medium,Leisure,1,0,12,July,Airplane
8805,David Olsen,Female,41,Village,Cold,Low,Leisure,2,0,8,June,Car
8806,Edward Rivera,Female,53,Winery,Cold,High,Business,3,1,1,July,Bus
8807,Travis Pham,Female,41,Ski Resort,Hot,High,Leisure,4,1,4,August,Ferry
8808,Jon Parker,Male,52,Winery,Warm,Medium,Business,2,1,3,June,Train
8809,Elizabeth Stevenson,Female,62,Mountain,Cold,High,Leisure,5,1,4,July,Bus
8810,Christopher Jones,Male,29,Countryside,Warm,Low,Leisure,1,1,10,July,Train
8811,Summer Castro,Male,49,Spa Retreat,Hot,Low,Business,1,1,3,July,Airplane
8812,Mrs. Elizabeth Moran MD,Female,62,Lake,Warm,Low,Business,3,1,13,August,Bus
8813,David Diaz,Male,21,Ski Resort,Hot,High,Leisure,2,1,14,June,Ferry
8814,Pamela Jenkins,Female,33,Spa Retreat,Warm,High,Business,1,0,2,July,Airplane
8815,Matthew Mclean,Male,60,Ski Resort,Cold,Low,Business,5,0,12,July,Car
8816,Mario Frazier,Female,20,Lake,Cold,High,Leisure,3,1,9,July,Ferry
8817,Jonathan Romero,Female,19,Countryside,Hot,Medium,Leisure,5,1,8,July,Bus
8818,William Thomas,Male,63,Lake,Cold,High,Leisure,4,0,1,August,Airplane
8819,Mary Robertson,Male,25,Lake,Cold,Low,Leisure,1,0,5,June,Airplane
8820,Shelly Ashley,Male,60,City,Warm,Medium,Business,1,0,14,July,Train
8821,Alexandra Walton,Female,36,Island,Warm,High,Leisure,2,1,10,August,Bus
8822,Wayne Davis,Male,56,Ski Resort,Hot,Medium,Leisure,3,0,1,August,Train
8823,Jack Reilly,Male,26,Lake,Hot,High,Leisure,3,0,1,August,Car
8824,Lindsey Rhodes,Female,18,City,Hot,Medium,Leisure,3,0,6,June,Train
8825,William Davis,Male,42,Countryside,Warm,Low,Business,2,1,5,July,Airplane
8826,Janet Byrd,Male,45,Lake,Hot,Medium,Leisure,4,0,2,July,Bus
8827,Robert Watts,Male,62,Spa Retreat,Hot,High,Business,4,0,4,August,Bus
8828,Jay Peterson,Male,43,Ski Resort,Cold,Low,Business,1,1,9,June,Bus
8829,Lisa Wolf,Female,57,Village,Hot,High,Business,3,0,4,June,Train
8830,Robert Wilson,Male,49,Spa Retreat,Cold,Low,Business,4,0,12,June,Car
8831,Evan Wiley,Female,63,Lake,Warm,High,Leisure,4,1,2,July,Car
8832,Emily Mahoney,Female,32,Winery,Hot,Medium,Business,2,0,5,July,Ferry
8833,Michael Stanton,Male,35,Ski Resort,Warm,Medium,Leisure,4,1,7,July,Car
8834,Edward Jensen,Male,26,Spa Retreat,Cold,High,Leisure,1,1,4,August,Train
8835,Christina Reynolds,Male,38,Lake,Cold,Low,Leisure,4,1,9,July,Ferry
8836,Dr. Mark Chan,Male,58,Spa Retreat,Cold,Low,Business,3,1,4,August,Airplane
8837,Louis Anderson,Female,44,Village,Hot,Medium,Business,2,0,3,August,Train
8838,Angela Gray,Female,37,Island,Cold,Low,Leisure,3,1,5,July,Train
8839,Anthony Gill,Male,36,Spa Retreat,Cold,Low,Leisure,1,1,14,June,Ferry
8840,Mr. Thomas Hansen,Male,49,Island,Cold,Medium,Leisure,3,0,3,July,Car
8841,Catherine Peterson,Female,35,Island,Hot,Medium,Leisure,3,0,12,June,Train
8842,Shane Gomez,Female,50,Mountain,Warm,High,Business,1,1,1,August,Train
8843,Mark Dunlap,Male,24,Village,Hot,Medium,Leisure,4,1,10,July,Airplane
8844,Christopher Fisher,Female,25,Winery,Warm,Low,Leisure,2,1,12,August,Bus
8845,Anthony Kelly,Female,30,Spa Retreat,Cold,Low,Leisure,2,0,7,July,Bus
8846,Janet Logan,Female,62,Photography Expedition,Cold,Medium,Leisure,5,0,11,August,Ferry
8847,Patrick Bishop,Male,58,Lake,Hot,High,Leisure,5,1,4,June,Bus
8848,Andrea Mcdonald,Female,32,Mountain,Cold,High,Business,2,1,4,July,Bus
8849,Antonio Parsons,Female,51,Island,Warm,Low,Business,3,1,11,June,Bus
8850,Diana Carpenter,Male,49,Village,Warm,High,Leisure,4,1,2,August,Airplane
8851,Samantha Pitts,Male,28,Ski Resort,Hot,Medium,Business,2,0,7,June,Bus
8852,Abigail Hood,Female,48,Ski Resort,Hot,Low,Business,1,1,3,June,Car
8853,Grace Henry,Male,36,Mountain,Warm,High,Business,3,1,11,June,Car
8854,Charles Graham,Female,60,Ski Resort,Warm,Low,Business,3,1,10,August,Car
8855,Joanna Banks,Female,43,Ski Resort,Hot,Medium,Leisure,2,0,3,August,Car
8856,Lauren Wheeler,Female,42,Spa Retreat,Hot,Medium,Business,1,0,8,August,Car
8857,Austin Hernandez,Female,24,Spa Retreat,Warm,Low,Business,4,1,9,August,Airplane
8858,Candace Snow,Male,45,Ski Resort,Hot,Low,Business,1,0,3,August,Airplane
8859,Stephanie Pitts,Female,51,City,Cold,Medium,Business,4,1,5,June,Bus
8860,Becky Wolf,Male,55,Countryside,Warm,High,Business,4,1,8,July,Train
8861,Amanda David,Female,32,Spa Retreat,Hot,Low,Leisure,5,0,2,August,Train
8862,Angela Flores,Male,45,Mountain,Cold,Medium,Leisure,4,1,3,June,Airplane
8863,John Mason,Male,54,Photography Expedition,Cold,Low,Leisure,3,0,12,July,Train
8864,Melissa Perez,Male,52,Photography Expedition,Cold,High,Leisure,5,0,14,July,Car
8865,Caitlin Richmond,Female,57,Island,Cold,Low,Business,4,0,12,August,Car
8866,Jason Jones,Male,46,Mountain,Hot,Medium,Leisure,5,0,4,July,Car
8867,Jeffery Obrien,Male,31,Mountain,Hot,Low,Business,1,0,7,July,Bus
8868,Joshua Whitney,Male,28,Countryside,Cold,Low,Business,4,1,13,August,Car
8869,Michael Deleon,Female,39,Photography Expedition,Cold,High,Leisure,2,0,6,August,Train
8870,Randy Montoya,Female,54,Countryside,Warm,Low,Leisure,4,1,4,June,Car
8871,Eric Bass,Female,26,City,Hot,High,Leisure,3,1,4,June,Airplane
8872,Monica Ray,Female,64,Photography Expedition,Cold,High,Business,4,0,8,June,Train
8873,Jessica Le,Male,34,Village,Warm,High,Business,3,0,1,June,Train
8874,Nicholas Johnson,Female,38,Ski Resort,Warm,Low,Leisure,5,0,10,June,Car
8875,Michael Olson,Female,64,Countryside,Warm,High,Leisure,1,0,1,June,Car
8876,Mary Guzman,Male,51,Island,Warm,Medium,Leisure,4,1,6,July,Ferry
8877,Sherry Ramirez,Female,42,Spa Retreat,Cold,High,Business,4,1,14,July,Ferry
8878,Joshua Jordan,Male,53,Lake,Hot,High,Leisure,5,0,10,June,Car
8879,Brian Perez,Male,26,Photography Expedition,Hot,Medium,Leisure,4,1,12,August,Car
8880,Patrick Adams,Male,53,Mountain,Cold,Low,Leisure,4,0,2,July,Car
8881,Richard Wilson,Female,46,Spa Retreat,Hot,Low,Business,5,1,1,July,Train
8882,Kevin Tucker,Male,53,City,Cold,Low,Business,3,1,13,August,Car
8883,Deborah Dennis,Female,18,Winery,Hot,Low,Leisure,3,1,12,June,Car
8884,Marvin Hutchinson,Male,28,Winery,Warm,High,Leisure,4,1,10,August,Bus
8885,Julie Murphy,Male,55,Countryside,Cold,Medium,Business,1,0,10,June,Airplane
8886,James Johnson,Male,53,Spa Retreat,Warm,Medium,Leisure,4,0,2,August,Airplane
8887,Michael Gonzales,Male,54,Photography Expedition,Hot,High,Leisure,5,1,10,June,Train
8888,Michael Morris,Female,30,Lake,Warm,Medium,Leisure,1,0,5,June,Car
8889,Dustin Kidd,Male,35,City,Hot,Medium,Leisure,5,0,13,August,Bus
8890,Justin Horn,Male,57,Countryside,Warm,High,Business,4,1,7,August,Airplane
8891,Charles Smith,Female,32,Winery,Hot,Medium,Business,2,0,10,July,Ferry
8892,Frank Webster,Female,29,Village,Hot,Medium,Leisure,1,1,12,July,Airplane
8893,Dr. Adam Moran,Male,52,Mountain,Cold,High,Business,1,0,14,August,Airplane
8894,Sarah Preston,Female,30,City,Hot,Low,Business,1,1,2,July,Airplane
8895,Paula Morgan,Female,20,Spa Retreat,Warm,High,Leisure,1,0,11,July,Airplane
8896,Jimmy Watson,Male,36,Winery,Hot,Low,Business,5,1,8,August,Bus
8897,Jamie Brennan,Male,62,City,Warm,Medium,Leisure,2,1,11,June,Train
8898,Pamela Sparks,Male,28,Ski Resort,Hot,High,Leisure,3,1,7,June,Ferry
8899,Kenneth Washington,Female,53,Island,Warm,Low,Business,3,0,6,July,Train
8900,Harold Flores,Male,57,Ski Resort,Cold,Medium,Business,5,1,6,August,Bus
8901,Katherine Livingston,Female,39,Spa Retreat,Warm,High,Leisure,3,1,9,June,Train
8902,Randy Lane,Female,38,Photography Expedition,Cold,High,Leisure,3,1,10,August,Airplane
8903,George Fuller,Female,45,Village,Hot,High,Leisure,4,1,13,June,Bus
8904,Melvin Warren,Female,61,Island,Hot,Medium,Leisure,2,1,11,August,Ferry
8905,Kelly Price,Female,21,Countryside,Warm,High,Leisure,4,1,6,June,Bus
8906,Jacob Bradshaw,Male,61,Ski Resort,Cold,High,Business,4,0,13,August,Train
8907,Glenn Ellis,Male,39,Mountain,Cold,Low,Business,2,1,9,July,Bus
8908,Jackie Perry,Male,39,Ski Resort,Cold,High,Business,3,1,6,July,Bus
8909,Kendra Gonzales,Male,25,Spa Retreat,Warm,Medium,Leisure,3,0,7,August,Train
8910,Kevin Martin,Male,33,Island,Cold,Low,Business,3,0,14,August,Bus
8911,Michael Parker,Female,59,Lake,Warm,High,Leisure,1,1,9,July,Bus
8912,Carrie Nguyen,Male,27,Photography Expedition,Cold,Low,Leisure,2,0,11,July,Car
8913,Sandra Stewart,Female,54,Island,Cold,Medium,Leisure,1,1,6,August,Train
8914,Darlene Bryant,Female,55,Spa Retreat,Hot,Low,Leisure,5,0,6,July,Train
8915,Joshua Guzman,Male,40,Village,Warm,Low,Leisure,3,0,7,June,Train
8916,Jill Ramsey,Male,40,Village,Warm,Medium,Business,1,1,5,August,Car
8917,Casey Hancock,Female,18,City,Warm,Medium,Business,4,1,5,June,Train
8918,Autumn Reed,Male,58,City,Cold,Low,Business,4,0,2,June,Airplane
8919,Tina Johnson,Female,43,Lake,Hot,Medium,Business,2,1,14,July,Train
8920,Marc Miles,Male,57,Lake,Warm,High,Business,5,0,3,August,Car
8921,Pamela Escobar,Female,25,Mountain,Hot,High,Leisure,2,0,4,July,Bus
8922,Laurie Henderson,Male,53,Mountain,Hot,Low,Leisure,2,1,2,July,Bus
8923,Carmen Morales,Male,25,City,Cold,Medium,Leisure,2,1,5,August,Car
8924,Matthew Matthews,Female,56,Island,Warm,Low,Business,3,1,14,June,Train
8925,Christopher Rivera,Female,59,Island,Hot,Medium,Leisure,4,0,11,June,Airplane
8926,Patricia Sosa,Female,55,City,Hot,High,Business,5,0,1,June,Airplane
8927,Jason Wolfe,Female,31,Ski Resort,Warm,High,Business,1,1,1,June,Train
8928,Alexander Combs Jr.,Male,49,Spa Retreat,Cold,Low,Business,5,1,6,June,Train
8929,Lauren Morgan,Male,63,Village,Hot,Medium,Leisure,5,1,8,June,Bus
8930,Sara Walton MD,Female,18,Lake,Warm,Low,Leisure,5,1,3,August,Bus
8931,Michelle Joseph,Female,52,Ski Resort,Hot,Low,Leisure,3,1,11,June,Airplane
8932,Pamela Taylor,Female,22,Ski Resort,Cold,Medium,Business,2,0,9,July,Car
8933,Kaitlin Roberson,Male,48,Island,Warm,Low,Leisure,2,0,11,July,Ferry
8934,Debbie Dixon,Female,27,City,Warm,Low,Business,2,1,12,June,Ferry
8935,Ryan Bond,Female,29,Spa Retreat,Cold,Low,Business,1,1,13,June,Ferry
8936,Miranda Graham,Female,50,Mountain,Hot,Low,Leisure,2,0,10,July,Train
8937,Jared Scott,Male,48,Island,Warm,High,Leisure,1,0,10,August,Airplane
8938,Stephen Leonard,Female,19,Photography Expedition,Hot,Medium,Business,1,1,12,July,Airplane
8939,Angel Michael,Male,61,Ski Resort,Warm,Low,Business,1,0,10,July,Car
8940,Martin Odonnell,Male,41,Village,Cold,Low,Leisure,2,0,12,June,Airplane
8941,Chelsey Perez,Male,42,Photography Expedition,Hot,Medium,Leisure,5,0,2,June,Airplane
8942,David Anderson,Male,30,City,Cold,Low,Leisure,2,1,1,July,Bus
8943,Michaela Steele MD,Male,61,Ski Resort,Warm,High,Leisure,5,0,9,June,Car
8944,Benjamin Mendez,Male,22,Ski Resort,Warm,High,Leisure,4,0,11,August,Ferry
8945,Daniel Hernandez,Female,54,Mountain,Warm,Low,Business,2,0,1,June,Car
8946,Michael Davis,Female,52,Photography Expedition,Warm,High,Business,4,0,14,August,Train
8947,Stephanie Ramirez,Male,56,Photography Expedition,Warm,High,Leisure,1,0,14,August,Ferry
8948,Andrew Curry,Female,63,Photography Expedition,Warm,Low,Business,1,0,9,August,Ferry
8949,James Jones,Male,51,Village,Warm,Low,Leisure,1,1,8,August,Bus
8950,Douglas Shepherd,Male,22,Ski Resort,Warm,High,Leisure,4,0,5,August,Bus
8951,Jerry Lopez,Male,28,Winery,Warm,Medium,Business,1,0,9,August,Bus
8952,Stephen Peterson,Female,63,Mountain,Hot,Low,Leisure,4,0,8,August,Car
8953,Jessica Freeman,Female,21,Spa Retreat,Hot,Medium,Leisure,5,1,2,August,Bus
8954,Amy Webb,Female,24,Countryside,Cold,Medium,Business,3,1,13,July,Bus
8955,Roger Tucker,Female,32,Winery,Hot,Medium,Business,5,1,8,August,Airplane
8956,Samantha Brooks,Male,37,Mountain,Cold,High,Business,2,1,14,July,Car
8957,Alice Pittman,Male,45,Mountain,Hot,Low,Leisure,3,1,3,July,Airplane
8958,Philip Jones,Male,45,Island,Cold,Low,Leisure,5,1,4,July,Ferry
8959,Emily Olson,Male,49,Spa Retreat,Cold,Medium,Business,2,0,1,August,Bus
8960,Angela Clark,Male,61,Winery,Cold,Medium,Leisure,2,1,1,August,Ferry
8961,Samuel Rogers,Female,48,Ski Resort,Cold,Medium,Business,5,1,4,July,Train
8962,Miranda Moore,Female,23,Photography Expedition,Hot,High,Business,5,0,14,August,Car
