,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
7394,Brandi Miller,Male,28,Spa Retreat,Cold,High,Leisure,3,0,8,July,Train,Outdoor Exploration,ZH
7395,Kenneth Hunt,Female,24,Ski Resort,Cold,High,Leisure,2,1,11,June,Ferry,Intellectual Pursuits,ZH
7396,Dr. Robert Hensley,Male,49,Photography Expedition,Hot,Low,Leisure,4,0,6,August,Airplane,Culinary,FR
7397,Shane Johnson,Male,54,Photography Expedition,Hot,Medium,Leisure,3,1,13,July,Bus,Creative Arts,FR
7398,Brian Boone,Female,28,Photography Expedition,Warm,Medium,Leisure,5,1,14,August,Ferry,Intellectual Pursuits,FR
7399,Shannon Fisher,Female,62,Ski Resort,Cold,High,Leisure,5,0,3,July,Train,Physical Sports,FR
7400,Justin Stone,Female,23,City,Warm,Low,Business,1,0,2,August,Car,Culinary,EN
7401,Ryan Mcgee,Male,43,Lake,Warm,Low,Leisure,1,1,3,June,Car,Culinary,EN
7402,Kevin Smith,Female,35,Ski Resort,Hot,High,Leisure,5,1,13,August,Car,Physical Sports,FR
7403,Gary Suarez,Male,42,Lake,Hot,Medium,Business,4,0,2,July,Train,Intellectual Pursuits,FR
7404,Jennifer Simpson,Male,61,Winery,Warm,Medium,Business,2,1,8,July,Car,Physical Sports,ZH
7405,Sarah Murphy,Male,64,Photography Expedition,Cold,Medium,Business,2,1,11,August,Car,Physical Sports,EN
7406,Cristina Stone,Male,22,Lake,Warm,Medium,Leisure,5,0,5,August,Bus,Intellectual Pursuits,ZH
7407,Gary Barry,Female,49,Island,Warm,Medium,Leisure,5,0,1,August,Airplane,Outdoor Exploration,ZH
7408,Erika Thompson,Female,41,Photography Expedition,Cold,Medium,Business,1,0,2,August,Bus,Intellectual Pursuits,ZH
7409,Ricardo Henry,Female,41,Island,Cold,Medium,Business,4,1,9,July,Ferry,Physical Sports,EN
7410,Mary Johnson,Female,46,Village,Cold,High,Business,1,0,1,July,Airplane,Outdoor Exploration,ZH
7411,Michelle Armstrong,Female,32,Photography Expedition,Hot,Low,Business,3,0,10,August,Train,Intellectual Pursuits,FR
7412,Christina Evans,Male,50,Lake,Cold,Medium,Leisure,4,1,11,June,Car,Physical Sports,ZH
7413,Janice Hines,Male,24,Village,Warm,Medium,Leisure,1,0,9,July,Car,Outdoor Exploration,EN
7414,John Collier,Male,50,Winery,Warm,Low,Leisure,2,0,11,August,Bus,Physical Sports,FR
7415,Ricky Hawkins,Female,30,Ski Resort,Hot,High,Business,4,1,5,August,Airplane,Outdoor Exploration,ZH
7416,Nathan Castillo,Male,46,City,Hot,Medium,Leisure,3,0,5,August,Train,Outdoor Exploration,EN
7417,Matthew Frost,Male,26,Ski Resort,Hot,Medium,Business,4,1,2,July,Train,Culinary,ZH
7418,Linda Warner,Female,28,Lake,Warm,Medium,Leisure,4,1,11,July,Bus,Physical Sports,FR
7419,Martha Ponce,Female,50,Island,Warm,High,Business,3,0,14,June,Airplane,Culinary,FR
7420,Lisa Watts,Female,38,City,Warm,High,Leisure,2,0,7,July,Ferry,Physical Sports,FR
7421,Kathy Novak,Female,39,Winery,Cold,Low,Business,5,1,2,June,Airplane,Creative Arts,ZH
7422,John Beard,Female,22,Ski Resort,Warm,Low,Leisure,2,0,7,June,Airplane,Intellectual Pursuits,EN
7423,Angie Robinson,Male,49,Village,Hot,Medium,Business,5,1,2,August,Ferry,Physical Sports,EN
7424,Allen Obrien,Male,49,Countryside,Hot,Low,Leisure,3,0,14,June,Train,Culinary,EN
7425,Dave Harrison,Male,18,Lake,Hot,Low,Business,1,0,6,June,Train,Intellectual Pursuits,EN
7426,Patrick Allison,Female,24,Lake,Cold,Medium,Business,1,1,14,July,Bus,Physical Sports,FR
7427,Carolyn Stokes,Male,41,Photography Expedition,Cold,High,Business,2,0,9,July,Ferry,Intellectual Pursuits,ZH
7428,Blake George,Male,53,Countryside,Hot,Low,Business,5,0,10,June,Car,Physical Sports,ZH
7429,Marcus Johnson,Male,45,Mountain,Warm,High,Business,2,0,7,July,Airplane,Creative Arts,FR
7430,Mr. Reginald Mcdaniel II,Female,64,Winery,Cold,High,Leisure,5,1,2,July,Car,Physical Sports,EN
7431,Mary Braun,Male,20,Mountain,Hot,Medium,Business,5,0,2,June,Airplane,Intellectual Pursuits,FR
7432,Jose Mckenzie,Female,59,Ski Resort,Cold,High,Leisure,5,1,9,August,Ferry,Intellectual Pursuits,EN
7433,Karen Walker,Male,39,Village,Warm,Low,Leisure,1,1,11,July,Car,Outdoor Exploration,ZH
7434,Todd Wells,Female,42,Countryside,Cold,Low,Leisure,1,1,5,July,Airplane,Outdoor Exploration,FR
7435,Roy Davidson,Female,18,Photography Expedition,Cold,Medium,Business,2,0,4,August,Train,Intellectual Pursuits,EN
7436,Megan Graham,Male,18,Island,Cold,Medium,Business,3,0,3,June,Train,Physical Sports,EN
7437,Eric Clark,Male,58,Village,Cold,Medium,Leisure,2,0,7,August,Bus,Physical Sports,EN
7438,Calvin Case,Female,64,Photography Expedition,Cold,Medium,Leisure,1,0,9,August,Ferry,Intellectual Pursuits,FR
7439,Michael Smith,Female,54,City,Cold,Medium,Leisure,5,1,13,July,Car,Culinary,EN
7440,Bradley Brown,Female,53,Spa Retreat,Warm,Medium,Business,4,0,1,August,Car,Culinary,FR
7441,Sheila Scott,Male,60,Village,Hot,Medium,Business,2,0,6,June,Bus,Culinary,FR
7442,Hailey Bowman,Female,24,Ski Resort,Warm,High,Leisure,4,1,12,July,Airplane,Creative Arts,ZH
7443,Julie Frederick,Male,27,Countryside,Cold,High,Business,1,1,10,August,Car,Intellectual Pursuits,EN
7444,Justin Stone,Female,50,Lake,Cold,Medium,Business,1,0,5,July,Airplane,Culinary,FR
7445,Rebecca Cooke,Male,56,Countryside,Warm,Medium,Business,4,0,6,July,Airplane,Physical Sports,FR
7446,Kyle Moon,Male,52,Lake,Hot,High,Business,4,1,9,July,Car,Outdoor Exploration,FR
7447,Cheryl Smith,Female,25,Mountain,Warm,Medium,Leisure,2,1,3,August,Car,Outdoor Exploration,EN
7448,Dana Hudson,Male,24,City,Warm,Low,Business,5,0,4,June,Train,Physical Sports,ZH
7449,Melissa Monroe,Female,21,Winery,Warm,Low,Leisure,1,1,13,August,Airplane,Outdoor Exploration,EN
7450,Kimberly Serrano,Male,36,Photography Expedition,Warm,Medium,Business,5,0,10,August,Ferry,Intellectual Pursuits,EN
7451,Jessica Padilla,Female,51,Photography Expedition,Cold,High,Leisure,2,0,14,July,Car,Intellectual Pursuits,ZH
7452,Rachel Wright,Female,64,Island,Hot,Low,Business,3,1,10,August,Airplane,Culinary,ZH
7453,Noah Ramos,Male,44,City,Cold,Low,Leisure,1,0,3,August,Bus,Outdoor Exploration,ZH
7454,Robert Campbell,Male,34,Spa Retreat,Hot,Low,Leisure,3,1,1,July,Airplane,Culinary,EN
7455,Crystal Thomas,Male,55,Ski Resort,Warm,High,Business,3,0,6,June,Train,Outdoor Exploration,EN
7456,Steven Diaz,Male,28,Countryside,Cold,Low,Business,5,1,1,July,Car,Intellectual Pursuits,FR
7457,Dana Mitchell,Male,39,Mountain,Hot,Medium,Business,3,0,8,July,Airplane,Creative Arts,ZH
7458,Julie Green,Male,54,City,Hot,Low,Leisure,4,1,10,June,Car,Outdoor Exploration,FR
7459,Joshua Hart,Male,47,Mountain,Warm,Medium,Leisure,1,0,11,July,Ferry,Intellectual Pursuits,EN
7460,Mark Johnson DVM,Female,23,Lake,Cold,Medium,Leisure,4,1,7,August,Ferry,Creative Arts,EN
7461,Wendy Marshall,Female,21,Village,Cold,High,Leisure,5,1,14,July,Ferry,Physical Sports,FR
7462,Danielle Cole,Male,34,Winery,Warm,Medium,Business,2,0,1,August,Ferry,Culinary,EN
7463,Steven Long,Female,34,Photography Expedition,Hot,High,Leisure,2,0,11,July,Airplane,Creative Arts,ZH
7464,Linda Oliver,Female,32,Countryside,Hot,High,Business,1,1,7,June,Airplane,Physical Sports,ZH
7465,Adam Estrada,Male,34,City,Warm,Low,Leisure,2,0,13,June,Bus,Physical Sports,FR
7466,Richard Jackson,Male,57,Countryside,Cold,High,Leisure,5,1,7,June,Train,Physical Sports,FR
7467,Elizabeth Jones,Female,25,Photography Expedition,Warm,High,Business,4,0,7,June,Car,Creative Arts,FR
7468,Gabriel Chen,Male,30,Lake,Cold,High,Leisure,3,0,8,June,Bus,Intellectual Pursuits,FR
7469,Molly Moore,Female,34,Lake,Cold,High,Leisure,2,1,13,August,Airplane,Physical Sports,FR
7470,Kimberly Pena,Male,59,Spa Retreat,Hot,Medium,Business,4,0,10,June,Bus,Intellectual Pursuits,FR
7471,Nicholas Wilson,Male,32,City,Warm,Low,Leisure,1,0,6,August,Train,Physical Sports,ZH
7472,William Tran,Female,36,Winery,Cold,Medium,Business,5,1,12,July,Car,Culinary,EN
7473,Roberto Riley,Male,33,Village,Hot,High,Business,3,1,9,August,Train,Outdoor Exploration,FR
7474,Billy Patterson,Male,41,Spa Retreat,Hot,Low,Business,1,0,13,July,Car,Outdoor Exploration,EN
7475,William Shah,Female,47,Photography Expedition,Warm,High,Business,3,1,11,July,Airplane,Physical Sports,EN
7476,Lauren Davis,Female,20,Mountain,Hot,High,Leisure,5,0,5,August,Bus,Outdoor Exploration,EN
7477,Eric Haley,Female,64,Ski Resort,Hot,Low,Business,1,1,4,August,Bus,Intellectual Pursuits,FR
7478,Pamela Glass,Female,56,Village,Cold,High,Leisure,4,0,4,August,Airplane,Intellectual Pursuits,ZH
7479,Ernest Garcia,Male,63,City,Cold,High,Business,2,0,13,July,Airplane,Physical Sports,EN
7480,Travis Valenzuela,Male,54,Lake,Warm,Low,Business,1,0,5,July,Car,Culinary,ZH
7481,Lawrence Thomas,Male,44,Lake,Cold,Low,Leisure,5,1,7,July,Ferry,Outdoor Exploration,FR
7482,Michael Garrison,Male,25,Mountain,Warm,High,Leisure,5,1,1,August,Ferry,Outdoor Exploration,ZH
7483,John Armstrong,Male,29,Island,Warm,High,Business,2,1,8,August,Train,Outdoor Exploration,EN
7484,Russell Young,Female,20,Winery,Hot,High,Leisure,3,0,9,June,Train,Creative Arts,EN
7485,Brent Griffin,Male,25,Lake,Hot,High,Business,5,1,1,June,Car,Physical Sports,EN
7486,Robin Richmond,Female,54,Spa Retreat,Warm,Medium,Leisure,3,0,9,July,Airplane,Culinary,FR
7487,Diane Brown,Female,40,Spa Retreat,Hot,Medium,Leisure,4,1,5,August,Bus,Culinary,ZH
7488,David Riley,Male,29,Lake,Warm,Medium,Business,3,1,11,June,Ferry,Intellectual Pursuits,ZH
7489,Kaitlin Hall,Female,26,Village,Warm,High,Business,5,0,7,August,Bus,Creative Arts,FR
7490,Barbara Weeks,Female,32,Mountain,Hot,Low,Leisure,5,1,12,June,Ferry,Physical Sports,EN
7491,Alicia Herrera,Female,47,Photography Expedition,Hot,Low,Business,4,0,11,June,Airplane,Culinary,EN
7492,John Lloyd,Female,23,Mountain,Hot,High,Business,1,0,13,August,Train,Physical Sports,ZH
7493,Justin Caldwell,Male,47,City,Cold,Medium,Leisure,2,0,3,June,Car,Culinary,EN
7494,Douglas Patrick,Male,47,Mountain,Hot,Low,Business,5,1,11,July,Airplane,Physical Sports,ZH
7495,Daniel Mcdonald,Female,60,Lake,Warm,High,Leisure,4,1,3,July,Car,Culinary,FR
7496,Kristina Perry,Male,54,Lake,Warm,Low,Leisure,3,1,14,June,Airplane,Intellectual Pursuits,EN
7497,Joseph Evans,Male,22,Village,Hot,Medium,Leisure,3,0,9,August,Bus,Creative Arts,EN
7498,Sonia Sanders,Female,26,Ski Resort,Warm,High,Business,2,1,5,June,Train,Outdoor Exploration,EN
7499,James Thomas,Male,33,Village,Warm,Medium,Business,4,1,4,June,Airplane,Culinary,EN
7500,Tiffany Walker,Female,64,Countryside,Warm,High,Leisure,5,1,2,July,Train,Outdoor Exploration,ZH
7501,Geoffrey Mckinney,Male,41,Photography Expedition,Warm,Medium,Leisure,4,0,4,August,Car,Outdoor Exploration,ZH
7502,Michael Campbell,Female,40,Mountain,Hot,Medium,Leisure,4,0,7,July,Train,Intellectual Pursuits,FR
7503,Dr. Ethan Bell,Female,57,Mountain,Warm,Medium,Leisure,2,0,1,June,Car,Intellectual Pursuits,ZH
7504,Ryan Welch,Female,22,Photography Expedition,Warm,Medium,Leisure,2,0,5,August,Car,Intellectual Pursuits,FR
7505,Joshua Young,Male,59,City,Warm,Low,Leisure,1,1,6,July,Train,Physical Sports,FR
7506,Christopher Robbins,Male,33,Village,Warm,Low,Business,1,0,12,July,Car,Creative Arts,FR
7507,Anthony Mann,Male,47,Village,Hot,High,Leisure,5,1,2,June,Ferry,Physical Sports,EN
7508,Diane Williams,Female,27,Photography Expedition,Hot,High,Business,5,1,4,August,Bus,Culinary,EN
7509,Tara Yu,Female,32,Ski Resort,Hot,Low,Leisure,1,0,8,June,Airplane,Creative Arts,ZH
7510,Wesley Ware,Female,32,Island,Hot,Low,Leisure,3,0,14,July,Train,Culinary,FR
7511,Sean Mcdonald,Female,18,Ski Resort,Warm,Medium,Leisure,1,0,13,August,Train,Creative Arts,FR
7512,Vickie Bryant,Female,23,Photography Expedition,Warm,High,Leisure,5,1,7,June,Airplane,Intellectual Pursuits,EN
7513,David Grant,Male,44,Spa Retreat,Cold,Medium,Leisure,2,0,10,August,Car,Culinary,FR
7514,William Miller,Male,63,Photography Expedition,Warm,Medium,Leisure,2,0,8,July,Ferry,Creative Arts,ZH
7515,Tara Warren,Male,35,Photography Expedition,Hot,Medium,Leisure,4,0,6,July,Train,Outdoor Exploration,FR
7516,Patrick Martinez,Female,48,Lake,Warm,High,Leisure,5,0,2,July,Ferry,Intellectual Pursuits,ZH
7517,Jose Larson,Male,25,Countryside,Hot,High,Business,4,0,6,July,Airplane,Culinary,FR
7518,Jenna Hunt,Male,19,Mountain,Cold,Medium,Business,5,0,10,August,Bus,Creative Arts,FR
7519,Michael Cooper,Male,60,Winery,Cold,Medium,Business,3,0,11,August,Bus,Outdoor Exploration,FR
7520,Michael Thornton,Female,64,Countryside,Warm,High,Business,2,1,11,August,Car,Creative Arts,ZH
7521,Leslie Miller,Female,23,Island,Hot,Low,Business,2,1,4,August,Airplane,Physical Sports,EN
7522,Shelby Wilkerson,Male,52,Photography Expedition,Hot,Medium,Leisure,1,0,6,June,Train,Creative Arts,ZH
7523,Christina Evans,Male,21,City,Hot,High,Leisure,4,1,2,June,Airplane,Physical Sports,EN
7524,Kyle Smith,Female,53,City,Warm,High,Leisure,1,1,1,July,Bus,Creative Arts,FR
7525,Jacob Fox,Female,20,Winery,Warm,Low,Leisure,5,0,7,August,Airplane,Intellectual Pursuits,EN
7526,Zachary Warren,Female,38,Island,Hot,High,Business,4,0,14,August,Train,Creative Arts,ZH
7527,Melissa Curtis,Female,44,City,Cold,Medium,Leisure,3,1,10,July,Bus,Intellectual Pursuits,EN
7528,Caitlin Bryan,Male,63,Island,Cold,High,Leisure,5,1,9,July,Airplane,Physical Sports,FR
7529,Nicole Martinez,Male,37,City,Warm,Low,Business,3,0,5,July,Ferry,Physical Sports,EN
7530,Anthony Miller,Female,56,Winery,Warm,High,Business,1,1,11,July,Ferry,Creative Arts,ZH
7531,Mark Jones,Male,62,Winery,Hot,High,Leisure,4,0,14,August,Car,Culinary,ZH
7532,Shane Johnson,Male,37,Photography Expedition,Cold,Low,Business,1,1,13,June,Train,Creative Arts,ZH
7533,Nathan Perkins,Female,41,Photography Expedition,Hot,Low,Leisure,5,0,9,June,Bus,Culinary,EN
7534,Maureen Smith,Male,50,Island,Cold,High,Leisure,4,1,9,August,Ferry,Creative Arts,FR
7535,Melissa Johnson,Female,48,Village,Hot,High,Leisure,1,1,14,August,Car,Outdoor Exploration,ZH
7536,Patricia Miller,Male,51,Island,Cold,Low,Business,5,0,4,July,Car,Culinary,FR
7537,Stephen King,Male,44,Photography Expedition,Hot,Medium,Business,4,0,8,July,Bus,Intellectual Pursuits,EN
7538,James Smith,Female,38,Winery,Cold,Low,Business,5,0,10,July,Bus,Culinary,ZH
7539,Cynthia Miles,Male,29,Winery,Hot,High,Leisure,3,0,7,August,Bus,Culinary,EN
7540,Christine Greene,Male,27,Island,Warm,High,Leisure,1,1,6,August,Ferry,Culinary,ZH
7541,Shannon Butler,Female,22,Winery,Cold,Low,Leisure,5,1,10,June,Ferry,Intellectual Pursuits,FR
7542,Denise Martinez,Male,60,City,Warm,High,Leisure,4,1,1,June,Ferry,Creative Arts,EN
7543,Gregory Terrell,Female,40,Photography Expedition,Warm,Low,Leisure,3,0,10,June,Ferry,Creative Arts,FR
7544,Jamie Long,Female,35,Island,Warm,Medium,Leisure,2,1,10,August,Airplane,Culinary,ZH
7545,Michael Le,Male,37,Lake,Hot,Medium,Leisure,4,1,1,August,Train,Creative Arts,FR
7546,John Green,Female,40,City,Hot,High,Leisure,2,0,11,July,Car,Intellectual Pursuits,ZH
7547,John Smith,Male,49,Mountain,Hot,Medium,Business,4,0,7,August,Bus,Outdoor Exploration,FR
7548,Mary Turner,Female,31,Countryside,Hot,High,Leisure,4,0,6,August,Ferry,Outdoor Exploration,FR
7549,Brent Hernandez,Male,22,Countryside,Warm,Low,Business,1,1,1,August,Bus,Physical Sports,EN
7550,Tyrone Ramirez,Male,33,Photography Expedition,Hot,Medium,Business,4,1,7,August,Car,Culinary,FR
7551,James Peterson,Male,49,Mountain,Cold,Medium,Business,2,0,13,August,Airplane,Physical Sports,FR
7552,John Martin,Female,53,Mountain,Cold,Medium,Leisure,5,1,11,August,Train,Outdoor Exploration,FR
7553,Eric Ochoa,Female,19,Spa Retreat,Warm,Low,Business,4,0,9,July,Train,Intellectual Pursuits,EN
7554,Donna Mooney,Male,64,Island,Cold,Low,Leisure,3,1,3,August,Car,Physical Sports,EN
7555,Jean Fisher,Male,36,City,Cold,High,Leisure,1,1,2,July,Car,Intellectual Pursuits,ZH
7556,Gary Moore,Male,45,Photography Expedition,Cold,Medium,Business,5,0,14,August,Ferry,Outdoor Exploration,ZH
7557,Nathaniel Harvey,Female,39,Ski Resort,Cold,Medium,Leisure,1,0,5,June,Car,Creative Arts,FR
7558,Kimberly Wright,Female,44,Countryside,Warm,Medium,Business,4,1,13,August,Airplane,Culinary,EN
7559,Lori Mcconnell,Female,54,Winery,Cold,High,Leisure,5,0,6,August,Train,Outdoor Exploration,EN
7560,Joel Lee,Male,50,Countryside,Warm,Medium,Leisure,1,0,12,August,Train,Intellectual Pursuits,ZH
7561,Tiffany Matthews,Female,53,Village,Cold,Low,Leisure,5,1,3,July,Bus,Outdoor Exploration,FR
7562,Tony Wilson,Female,59,Winery,Cold,Medium,Leisure,2,0,7,July,Train,Physical Sports,ZH
7563,Steven Thomas,Male,19,Winery,Warm,Medium,Business,2,1,8,August,Bus,Creative Arts,ZH
7564,Jesse Moreno,Male,26,Winery,Hot,Low,Business,5,0,4,August,Car,Intellectual Pursuits,FR
7565,Christine Kim,Male,59,Mountain,Hot,High,Business,4,0,11,August,Car,Creative Arts,EN
7566,Jasmine Clark,Female,45,Photography Expedition,Cold,Medium,Leisure,2,0,14,July,Ferry,Outdoor Exploration,ZH
7567,Danielle Morton,Male,34,City,Cold,Low,Business,5,0,14,June,Bus,Intellectual Pursuits,FR
7568,Jessica Smith,Male,52,Village,Cold,Low,Leisure,4,1,5,August,Car,Culinary,ZH
7569,Christine Mathews,Female,40,Ski Resort,Hot,Medium,Leisure,4,0,1,August,Car,Outdoor Exploration,FR
7570,Mary Leonard,Male,53,Spa Retreat,Warm,High,Business,4,0,4,June,Ferry,Physical Sports,FR
7571,Janet Murphy,Female,30,Lake,Cold,Low,Business,4,0,7,June,Bus,Culinary,ZH
7572,Jamie Barrett,Male,36,Countryside,Hot,High,Leisure,1,1,9,July,Ferry,Physical Sports,EN
7573,Ashley Gardner,Female,42,Island,Warm,High,Business,3,0,1,August,Train,Physical Sports,FR
7574,Robert Sherman,Female,20,Mountain,Hot,High,Leisure,1,1,5,June,Airplane,Intellectual Pursuits,EN
7575,Lisa Moore,Female,50,Lake,Warm,High,Leisure,2,0,9,August,Airplane,Creative Arts,EN
7576,Michael Lewis,Female,34,Mountain,Warm,Low,Leisure,3,0,13,August,Train,Outdoor Exploration,EN
7577,Kristine Carson,Female,49,Photography Expedition,Cold,High,Leisure,4,1,3,June,Ferry,Outdoor Exploration,EN
7578,Richard Nelson,Male,58,Winery,Warm,Medium,Leisure,3,0,6,June,Train,Physical Sports,EN
7579,Aaron Townsend,Female,38,Photography Expedition,Hot,Medium,Leisure,3,0,13,June,Car,Physical Sports,EN
7580,Roberto Morgan,Female,64,Spa Retreat,Hot,High,Business,3,1,8,June,Ferry,Creative Arts,EN
7581,Preston Lee,Male,57,Village,Cold,High,Leisure,1,0,8,August,Airplane,Culinary,ZH
7582,Brian Smith,Male,28,Mountain,Warm,Low,Business,1,0,3,June,Airplane,Creative Arts,ZH
7583,Kimberly Roth,Male,27,City,Warm,Medium,Business,2,1,14,August,Ferry,Physical Sports,EN
7584,Caleb Ramirez,Female,46,Spa Retreat,Hot,Medium,Business,4,0,14,August,Airplane,Physical Sports,ZH
7585,Lisa Baldwin,Female,30,Winery,Cold,High,Business,4,1,11,July,Train,Culinary,FR
7586,Francisco Ferguson,Male,35,Countryside,Warm,High,Leisure,1,0,2,June,Airplane,Physical Sports,FR
7587,Jessica Walker DDS,Female,47,Photography Expedition,Cold,Low,Leisure,4,0,6,August,Airplane,Intellectual Pursuits,EN
7588,Elizabeth Smith,Male,42,Island,Hot,Medium,Business,4,0,4,June,Ferry,Outdoor Exploration,EN
7589,Joseph Booth,Male,60,Photography Expedition,Hot,Low,Leisure,2,1,11,June,Airplane,Intellectual Pursuits,ZH
7590,Jennifer Miller,Male,46,Island,Warm,Medium,Business,3,1,7,June,Train,Intellectual Pursuits,EN
7591,Keith Gonzalez,Male,22,Lake,Warm,Medium,Business,1,0,14,June,Bus,Intellectual Pursuits,ZH
7592,Lisa Moore,Female,35,Ski Resort,Hot,Medium,Business,4,0,1,July,Bus,Creative Arts,EN
7593,Michael Pitts,Male,56,Lake,Cold,Medium,Leisure,2,1,6,June,Train,Creative Arts,FR
7594,Christopher Miller,Female,40,Ski Resort,Cold,Low,Leisure,5,0,1,June,Airplane,Creative Arts,FR
7595,David Palmer,Female,58,City,Hot,Medium,Leisure,1,0,4,June,Train,Culinary,FR
7596,Kelly Walker,Female,63,Lake,Cold,Medium,Business,4,1,8,July,Car,Culinary,EN
7597,Jean Carter,Female,51,Countryside,Hot,Low,Leisure,2,1,9,June,Train,Outdoor Exploration,FR
7598,Dr. Lori Kane,Male,43,Ski Resort,Warm,High,Leisure,5,0,7,June,Ferry,Intellectual Pursuits,EN
7599,Joshua Garner,Male,53,Winery,Hot,Medium,Business,4,0,6,June,Bus,Physical Sports,EN
7600,Jared Roberts,Male,56,Lake,Cold,High,Business,4,1,11,August,Bus,Creative Arts,ZH
7601,Kristin Barnes,Male,38,Mountain,Warm,High,Leisure,2,1,8,June,Airplane,Creative Arts,FR
7602,Mitchell Rojas,Female,36,Lake,Warm,High,Business,3,1,11,July,Airplane,Physical Sports,ZH
7603,Barry Zimmerman,Female,57,Mountain,Warm,Low,Business,5,1,2,August,Train,Outdoor Exploration,FR
7604,Lori Hall,Female,23,Countryside,Warm,Low,Business,2,1,2,July,Train,Creative Arts,EN
7605,Michael Beck,Male,24,Ski Resort,Cold,Medium,Business,1,1,1,July,Airplane,Creative Arts,EN
7606,Dr. Cassandra Rivera MD,Female,27,Mountain,Warm,High,Leisure,2,0,3,August,Bus,Culinary,ZH
7607,George Richardson,Male,31,Spa Retreat,Warm,High,Leisure,3,0,9,July,Train,Intellectual Pursuits,EN
7608,Daniel Rivera,Male,19,Island,Warm,Medium,Business,3,1,1,August,Bus,Culinary,FR
7609,Gary Davis,Male,46,Lake,Warm,Low,Business,5,1,7,June,Airplane,Creative Arts,EN
7610,Austin Anderson,Female,35,City,Hot,Medium,Leisure,2,1,4,July,Ferry,Intellectual Pursuits,FR
7611,Tina Prince,Female,37,Photography Expedition,Hot,High,Business,2,0,10,June,Airplane,Creative Arts,FR
7612,Sarah Pollard,Female,63,Countryside,Cold,Low,Business,3,1,9,June,Ferry,Outdoor Exploration,FR
7613,Kyle Brown,Female,28,Ski Resort,Warm,High,Leisure,3,1,8,August,Car,Intellectual Pursuits,ZH
7614,Daniel Smith,Female,49,Photography Expedition,Cold,High,Leisure,1,0,7,July,Bus,Physical Sports,EN
7615,Ryan Turner,Male,29,Village,Hot,Low,Leisure,3,1,13,August,Train,Physical Sports,FR
7616,Nicholas Morales,Male,56,Ski Resort,Hot,Low,Business,5,0,11,July,Train,Intellectual Pursuits,EN
7617,Brady Williams,Male,23,Countryside,Hot,Medium,Business,4,1,3,August,Train,Culinary,ZH
7618,Melissa Rivera,Female,22,Winery,Cold,Medium,Business,5,0,7,June,Car,Culinary,FR
7619,Danielle Jones,Male,33,Village,Cold,High,Business,1,0,13,August,Train,Intellectual Pursuits,ZH
7620,Rebecca Thompson,Male,38,Mountain,Cold,Low,Business,1,0,6,June,Ferry,Intellectual Pursuits,EN
7621,Destiny Glenn DDS,Male,61,Lake,Cold,Low,Business,4,1,14,August,Car,Physical Sports,EN
